DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-1.14,3.06,-16.90,13.30,24.62,1,1
2,-1.22,3.46,-14.00,13.20,38.18,1,2
3,-0.62,3.48,-11.30,11.30,40.65,1,3
4,-1.22,3.11,-11.50,11.50,36.59,1,4
5,-1.11,3.29,-14.40,15.00,34.00,1,5
6,-1.06,3.18,-14.30,13.60,21.36,1,6
7,-0.75,3.38,-13.60,12.10,17.86,1,7
8,-0.87,3.02,-15.50,12.90,21.18,1,8
9,-0.86,3.22,-15.90,12.10,26.50,1,9
10,-0.79,3.22,-11.40,12.60,27.59,1,10
11,-0.71,3.94,-14.90,12.60,25.20,1,11
12,-0.99,3.43,-16.90,11.70,19.84,1,12
13,-0.86,3.71,-17.40,11.70,17.02,1,13
14,-1.31,3.45,-13.10,13.00,22.70,1,14
15,-1.37,3.07,-12.50,13.00,14.14,1,15
16,-1.23,3.23,-12.00,12.70,16.53,1,16
17,-1.28,3.31,-11.90,11.10,18.46,1,17
18,-1.23,2.93,-10.60,12.00,20.22,1,18
19,-1.42,2.70,-8.70,12.60,20.36,1,19
20,-1.08,2.99,-10.40,11.20,16.55,1,20
21,-1.16,3.06,-7.60,10.50,18.11,1,21
22,-0.97,3.54,-8.60,9.60,32.41,1,22
23,-0.49,3.75,-7.70,10.30,33.16,1,23
24,-0.69,3.44,-8.70,11.10,26.93,1,24
25,-1.07,3.51,-9.50,12.40,29.45,1,25
26,-1.40,3.17,-9.50,12.10,28.71,1,26
27,-1.11,3.25,-9.80,11.90,22.95,1,27
28,-0.92,3.75,-8.90,10.70,21.98,1,28
29,-0.84,3.92,-12.40,11.90,24.96,1,29
30,-1.05,4.01,-12.30,13.80,29.25,1,30
31,-1.17,3.58,-12.80,11.90,23.07,1,31
32,-1.28,3.77,-11.80,11.10,28.36,2,1
33,-0.98,4.16,-11.40,16.10,25.21,2,2
34,-0.64,4.13,-13.30,15.80,30.77,2,3
35,-0.48,4.65,-12.40,13.20,24.50,2,4
36,-0.23,5.10,-14.60,14.10,28.68,2,5
37,0.34,5.19,-13.30,14.30,24.80,2,6
38,-0.20,4.96,-15.50,14.60,20.61,2,7
39,-0.23,4.79,-12.70,13.60,28.61,2,8
40,-0.76,4.99,-14.00,12.60,32.75,2,9
41,-0.88,4.33,-13.90,12.70,33.02,2,10
42,-0.54,4.33,-13.70,12.90,24.55,2,11
43,-0.83,4.68,-14.10,13.10,26.18,2,12
44,-1.40,4.51,-12.80,14.60,23.52,2,13
45,-1.24,4.63,-9.80,17.20,22.80,2,14
46,-0.95,4.93,-10.20,14.80,17.98,2,15
47,-0.96,5.29,-11.50,15.20,14.32,2,16
48,-0.99,4.70,-7.80,16.30,10.14,2,17
49,-0.90,5.36,-10.90,14.50,20.45,2,18
50,-0.78,4.97,-12.00,12.60,20.82,2,19
51,-0.27,5.99,-11.20,17.20,19.84,2,20
52,0.07,6.24,-9.00,17.80,14.68,2,21
53,0.08,6.26,-12.30,13.90,16.20,2,22
54,0.10,6.32,-8.00,18.40,12.55,2,23
55,-0.13,6.62,-10.40,18.20,17.52,2,24
56,0.39,6.84,-10.80,18.20,27.70,2,25
57,0.18,6.62,-11.40,18.60,18.61,2,26
58,-0.37,6.71,-11.30,20.30,21.64,2,27
59,-0.13,6.40,-12.10,15.50,21.29,2,28
60,1.32,8.37,-4.80,15.60,25.36,2,29
61,0.34,7.17,-12.20,15.50,26.02,3,1
62,0.91,7.17,-6.60,16.30,26.75,3,2
63,0.13,7.26,-8.30,15.10,17.20,3,3
64,0.28,7.33,-11.80,16.80,16.87,3,4
65,0.17,7.16,-12.30,15.80,15.89,3,5
66,0.30,6.92,-12.60,18.30,17.98,3,6
67,0.74,7.38,-9.30,16.40,13.86,3,7
68,0.95,8.51,-8.60,17.30,25.36,3,8
69,1.63,9.06,-8.10,18.30,14.82,3,9
70,1.77,9.19,-6.30,17.80,21.27,3,10
71,2.04,9.49,-5.40,17.40,17.43,3,11
72,1.56,9.31,-7.40,19.00,23.46,3,12
73,1.84,9.24,-8.30,19.30,21.29,3,13
74,1.97,9.37,-6.90,17.90,18.43,3,14
75,2.50,9.86,-7.10,19.20,24.57,3,15
76,2.83,10.36,-3.20,20.50,16.02,3,16
77,2.67,9.87,-3.90,19.70,15.40,3,17
78,2.69,10.38,-4.60,20.00,27.04,3,18
79,2.39,9.62,-5.70,18.90,28.64,3,19
80,2.13,10.27,-5.80,20.60,19.59,3,20
81,2.69,10.56,-4.10,20.50,19.00,3,21
82,2.43,10.64,-6.40,19.30,15.56,3,22
83,2.74,10.47,-3.00,18.70,19.66,3,23
84,3.33,11.12,-4.20,19.40,22.98,3,24
85,3.46,11.04,-2.80,20.30,25.18,3,25
86,3.21,10.79,-3.30,18.50,20.57,3,26
87,2.69,10.55,-4.80,22.10,29.77,3,27
88,2.98,11.51,-3.90,22.40,21.20,3,28
89,3.50,11.36,-3.70,23.30,20.11,3,29
90,3.60,11.80,-4.40,23.50,18.66,3,30
91,3.80,12.31,-6.00,24.60,23.95,3,31
92,3.86,12.63,-3.90,23.10,19.05,4,1
93,4.09,12.74,-3.70,23.10,19.49,4,2
94,4.01,11.76,-4.00,21.30,20.24,4,3
95,3.45,10.94,-2.60,22.00,23.57,4,4
96,2.89,10.86,-2.80,20.70,17.37,4,5
97,3.16,11.96,-3.70,24.30,19.76,4,6
98,3.45,12.59,-3.10,23.60,15.74,4,7
99,3.53,12.34,-3.70,24.70,23.50,4,8
100,3.38,12.74,-3.70,23.10,14.40,4,9
101,4.02,12.89,-2.20,23.00,13.27,4,10
102,3.76,12.90,-3.60,23.00,21.78,4,11
103,3.86,12.38,-6.30,23.10,19.80,4,12
104,3.91,12.48,-4.70,23.70,14.18,4,13
105,3.86,13.28,-2.50,25.30,13.30,4,14
106,4.41,14.41,-1.00,25.70,12.96,4,15
107,4.72,13.77,-0.90,25.10,11.89,4,16
108,4.80,13.74,-1.40,24.20,10.24,4,17
109,4.60,13.83,-1.40,25.40,10.74,4,18
110,4.64,13.75,-1.00,26.40,16.76,4,19
111,4.54,14.44,-2.00,26.50,9.87,4,20
112,5.26,15.80,-2.00,26.30,13.15,4,21
113,6.31,15.97,-0.30,25.70,12.56,4,22
114,5.87,15.96,-0.60,24.70,12.25,4,23
115,5.74,15.62,-2.60,24.20,12.64,4,24
116,6.04,14.99,-2.20,26.20,19.65,4,25
117,5.87,14.66,-2.30,24.00,37.95,4,26
118,5.62,14.32,-0.10,25.60,24.44,4,27
119,5.73,14.81,-1.40,26.60,13.18,4,28
120,5.99,15.18,-1.90,25.50,18.13,4,29
121,6.38,15.66,-1.20,24.50,23.07,4,30
122,6.91,15.82,1.00,26.30,29.76,5,1
123,7.00,16.17,0.30,24.70,15.95,5,2
124,6.87,15.97,-0.60,24.20,22.09,5,3
125,6.93,15.81,0.70,24.70,20.89,5,4
126,7.05,16.36,-1.10,25.80,18.44,5,5
127,7.35,17.08,0.20,26.50,26.13,5,6
128,7.68,17.17,0.70,27.20,24.17,5,7
129,8.38,17.85,0.90,28.20,18.52,5,8
130,8.64,17.72,2.10,27.30,16.26,5,9
131,8.62,17.67,1.60,27.90,36.26,5,10
132,8.54,17.57,2.40,28.90,34.76,5,11
