MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-9.501785714285715,9.271153846153847,-18.900000000000002,16.0,5.5982142857142865
2,-6.105357142857143,14.34259259259259,-15.600000000000001,25.200000000000003,8.237499999999999
3,-1.1303571428571433,21.51296296296297,-9.5,3276.6000000000004,16.478571428571424
4,5.026785714285714,28.39433962264151,-3.5,37.6,38.85714285714287
5,10.39642857142857,33.04716981132076,3.2,40.6,49.7517857142857
6,16.43571428571429,36.4433962264151,11.4,41.7,60.04821428571431
7,19.648214285714293,36.7,16.0,41.400000000000006,104.14821428571425
8,18.37142857142857,35.49433962264151,13.100000000000001,40.900000000000006,88.36785714285715
9,12.474545454545456,31.21538461538462,3.1,40.0,89.9418181818182
10,4.740000000000001,25.079245283018864,-3.7,33.2,51.452727272727294
11,-2.58,18.152830188679243,-11.200000000000001,26.8,20.229090909090903
12,-8.107272727272726,10.26923076923077,-15.3,21.8,4.481481481481483
