MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-13.700000000000001,6.4,-21.6,8.8,9.3
2,-10.8,9.0,-17.8,13.5,22.200000000000003
3,-11.200000000000001,11.8,-13.8,14.4,76.8
4,-4.800000000000001,16.900000000000002,-6.2,20.6,22.300000000000004
5,-0.25,24.450000000000003,-5.5,25.900000000000002,24.35
6,0.0,26.15,-1.7000000000000002,28.900000000000002,41.65
7,0.0,27.900000000000002,-2.7,31.900000000000002,76.8
8,0.0,31.900000000000002,0.0,35.4,27.6
9,0.0,21.200000000000003,-2.6,23.5,31.800000000000004
10,-5.5,13.4,-9.5,14.600000000000001,70.89999999999999
11,-3.6500000000000004,9.9,-9.8,13.5,54.849999999999994
12,-9.9,7.3500000000000005,-15.700000000000001,10.3,39.45
