MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-16.235849056603772,1.4660377358490566,-29.400000000000002,8.700000000000001,186.18301886792455
2,-16.324528301886794,2.6528301886792454,-28.3,13.100000000000001,139.97169811320754
3,-11.829629629629633,6.709259259259261,-25.1,14.4,99.9851851851852
4,-4.564814814814816,14.931481481481482,-18.6,24.5,66.76481481481483
5,1.349056603773585,22.03846153846154,-2.6,32.5,70.8377358490566
6,6.949056603773583,24.952830188679233,0.1,32.5,58.34150943396225
7,12.500000000000002,28.01132075471698,4.7,34.1,82.72407407407407
8,12.98727272727273,28.694444444444454,4.800000000000001,34.4,131.5074074074074
9,5.590384615384616,25.013461538461552,-0.1,32.0,120.84615384615388
10,-0.5849056603773585,19.07735849056604,-4.3,26.8,137.19056603773583
11,-5.767924528301886,12.464150943396229,-13.8,20.0,176.03773584905656
12,-12.860377358490565,4.664150943396226,-23.0,12.5,205.4320754716981
