DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-29.400000000000002,-17.62115384615385,-39.300000000000004,0.4,3.660377358490566,1,1
2,-29.71538461538462,-17.71538461538461,-40.5,-4.7,16.46153846153846,1,2
3,-29.798148148148158,-16.915384615384614,-41.1,-6.0,0.7450980392156863,1,3
4,-29.36,-17.146153846153844,-40.5,-6.5,15.34,1,4
5,-29.314545454545467,-17.021153846153847,-39.800000000000004,-8.3,2.7755102040816326,1,5
6,-28.892592592592592,-16.550000000000004,-40.2,-7.1000000000000005,18.03846153846154,1,6
7,-28.69807692307692,-16.444230769230774,-40.7,-6.0,4.2,1,7
8,-29.34727272727272,-17.51960784313726,-40.7,-4.0,16.941176470588236,1,8
9,-30.618867924528306,-18.046153846153842,-41.900000000000006,-6.5,2.64,1,9
10,-30.157407407407415,-17.359615384615388,-41.1,-7.4,15.06,1,10
11,-30.428571428571427,-18.109615384615385,-43.900000000000006,-9.3,0.4166666666666667,1,11
12,-30.277777777777782,-18.021153846153847,-41.7,-6.800000000000001,14.254901960784315,1,12
13,-30.740740740740744,-17.92692307692307,-43.5,-7.6000000000000005,1.92,1,13
14,-30.974545454545453,-17.5,-42.5,-7.6000000000000005,0.5098039215686274,1,14
15,-30.258490566037732,-17.82884615384615,-43.7,-10.200000000000001,1.82,1,15
16,-30.844444444444434,-17.158823529411766,-41.0,-7.6000000000000005,1.34,1,16
17,-30.07547169811321,-17.065384615384616,-37.9,-7.5,1.12,1,17
18,-30.251785714285713,-17.157692307692304,-40.2,-6.800000000000001,1.3,1,18
19,-30.50754716981132,-18.034615384615385,-39.7,-6.7,0.68,1,19
20,-31.565384615384612,-18.044230769230776,-38.300000000000004,-5.6000000000000005,0.98,1,20
21,-30.339622641509425,-17.23461538461539,-39.900000000000006,-6.4,1.22,1,21
22,-30.271428571428583,-17.486274509803923,-41.300000000000004,-8.700000000000001,1.18,1,22
23,-29.988888888888894,-16.555769230769233,-40.6,-4.9,14.557692307692308,1,23
24,-30.021818181818183,-16.37692307692308,-41.7,-3.2,0.5098039215686274,1,24
25,-30.201886792452825,-15.946153846153845,-41.300000000000004,-3.6,1.2115384615384615,1,25
26,-29.15094339622642,-15.61730769230769,-40.800000000000004,-5.0,0.6875,1,26
27,-29.588679245283014,-15.786538461538463,-40.0,-3.7,15.653846153846153,1,27
28,-30.425000000000004,-16.24038461538461,-40.1,-5.800000000000001,1.18,1,28
29,-29.78363636363636,-15.552941176470592,-42.0,-6.0,2.5294117647058822,1,29
30,-29.530188679245285,-15.551923076923076,-42.7,-3.9000000000000004,2.3076923076923075,1,30
31,-29.647272727272735,-15.580769230769231,-40.1,-6.2,17.452830188679247,1,31
32,-29.01454545454546,-14.519607843137257,-40.800000000000004,-5.2,1.5192307692307692,2,1
33,-28.350000000000016,-14.278846153846153,-39.400000000000006,-5.7,19.254901960784313,2,2
34,-28.362745098039213,-14.267924528301892,-42.1,-5.7,2.84,2,3
35,-28.33518518518518,-13.803846153846159,-39.6,-3.2,16.52,2,4
36,-28.557407407407407,-13.148076923076928,-41.300000000000004,-4.1000000000000005,3.2448979591836733,2,5
37,-28.329629629629636,-12.851923076923075,-39.5,-5.300000000000001,18.07547169811321,2,6
38,-27.998113207547174,-13.153846153846153,-40.1,-4.4,16.215686274509803,2,7
39,-28.77500000000001,-12.61923076923077,-37.6,-5.4,2.4285714285714284,2,8
40,-27.605660377358493,-12.234615384615381,-37.1,-5.1000000000000005,16.235294117647058,2,9
41,-27.001851851851846,-12.582692307692307,-38.7,-4.1000000000000005,3.46,2,10
42,-27.571698113207553,-12.180392156862746,-40.5,-3.0,16.8,2,11
43,-26.867924528301888,-11.939215686274512,-42.0,-2.5,12.6,2,12
44,-26.849999999999998,-11.407692307692306,-40.1,-1.5,1.3265306122448979,2,13
45,-27.30754716981133,-11.596153846153843,-39.5,-3.0,13.372549019607844,2,14
46,-26.085454545454546,-10.940384615384614,-38.5,1.5,1.94,2,15
47,-27.103773584905657,-10.93846153846154,-36.2,-2.9000000000000004,12.705882352941176,2,16
48,-26.135294117647064,-10.369811320754716,-36.1,-1.7000000000000002,1.34,2,17
49,-25.644444444444442,-9.886538461538462,-35.5,-1.0,26.313725490196077,2,18
50,-25.56415094339623,-10.06730769230769,-35.1,-1.0,1.9591836734693877,2,19
51,-25.528301886792455,-9.94313725490196,-36.5,-2.2,0.375,2,20
52,-24.36296296296296,-9.928846153846155,-32.9,-1.6,5.285714285714286,2,21
53,-24.95849056603774,-9.569230769230767,-36.6,1.8,3.4285714285714284,2,22
54,-24.605555555555547,-8.853846153846153,-35.7,1.4000000000000001,14.490196078431373,2,23
55,-24.9425925925926,-8.101960784313727,-36.4,2.4000000000000004,1.0816326530612246,2,24
56,-24.836363636363636,-7.865384615384615,-35.2,2.3000000000000003,12.62,2,25
57,-22.723636363636363,-7.227450980392156,-33.7,3.0,2.22,2,26
58,-23.01509433962263,-6.858490566037734,-32.6,2.0,11.807692307692308,2,27
59,-22.03846153846154,-6.726923076923076,-36.9,6.4,10.764705882352942,2,28
60,-21.214285714285715,-5.938461538461539,-33.300000000000004,0.6000000000000001,28.857142857142858,2,29
61,-23.364,-6.690196078431371,-37.2,10.4,0.6538461538461539,3,1
62,-23.47592592592593,-6.33076923076923,-36.4,2.2,8.173076923076923,3,2
63,-21.14181818181818,-5.5442307692307695,-34.300000000000004,5.5,9.450980392156863,3,3
64,-20.687272727272735,-5.144230769230772,-32.5,6.0,2.4901960784313726,3,4
65,-20.269811320754723,-4.523076923076924,-33.0,10.8,1.86,3,5
66,-19.448148148148146,-4.842307692307691,-31.5,5.7,0.9215686274509803,3,6
67,-20.125000000000004,-4.276923076923076,-35.0,6.300000000000001,12.489795918367347,3,7
68,-18.845454545454544,-3.984615384615385,-31.3,8.8,11.137254901960784,3,8
69,-18.569999999999997,-3.403846153846155,-31.700000000000003,7.4,12.2,3,9
70,-17.961818181818185,-3.1576923076923085,-30.5,9.0,26.34,3,10
71,-17.60181818181818,-2.6634615384615383,-32.1,7.2,12.807692307692308,3,11
72,-16.630612244897957,-1.9960784313725481,-32.7,10.600000000000001,10.666666666666666,3,12
73,-16.201923076923077,-1.3196078431372547,-24.900000000000002,11.0,3.96,3,13
74,-16.4245283018868,-1.3196078431372553,-24.900000000000002,14.700000000000001,1.6,3,14
75,-15.501851851851852,-1.303921568627451,-26.200000000000003,14.700000000000001,2.816326530612245,3,15
