DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-3.58,1.22,-22.80,11.80,53.49,1,1
2,-3.34,0.99,-18.30,10.80,69.47,1,2
3,-3.77,0.72,-15.40,7.30,72.79,1,3
4,-4.25,0.32,-17.30,8.60,64.20,1,4
5,-4.10,0.81,-17.10,10.10,67.84,1,5
6,-3.72,1.12,-18.10,10.10,40.18,1,6
7,-4.09,0.59,-17.20,7.80,34.88,1,7
8,-3.92,0.27,-18.60,7.40,46.36,1,8
9,-3.58,0.83,-16.00,9.70,45.32,1,9
10,-3.24,1.28,-17.50,11.60,29.80,1,10
11,-3.16,1.46,-19.50,13.90,57.98,1,11
12,-2.96,1.31,-18.80,10.70,52.66,1,12
13,-3.59,1.63,-23.60,10.00,52.34,1,13
14,-3.40,1.84,-23.90,10.10,47.73,1,14
15,-3.38,1.59,-19.90,10.00,32.68,1,15
16,-3.25,1.48,-16.30,12.60,32.73,1,16
17,-3.45,1.61,-16.80,10.60,28.89,1,17
18,-4.26,1.07,-16.90,9.80,47.39,1,18
19,-3.61,0.98,-12.50,12.80,64.91,1,19
20,-3.99,1.36,-15.00,11.00,48.70,1,20
21,-4.19,0.99,-15.30,11.20,46.93,1,21
22,-3.87,0.78,-13.90,8.00,48.70,1,22
23,-3.72,0.58,-14.90,7.00,45.86,1,23
24,-3.51,0.93,-14.20,10.70,28.23,1,24
25,-3.99,0.74,-17.90,9.00,44.86,1,25
26,-4.21,0.71,-17.10,7.80,60.12,1,26
27,-3.60,0.81,-14.30,8.40,53.59,1,27
28,-3.86,1.01,-13.70,9.20,52.11,1,28
29,-3.70,0.91,-16.80,10.00,54.65,1,29
30,-4.18,0.79,-21.20,8.90,40.05,1,30
31,-4.27,1.45,-15.80,12.50,41.47,1,31
32,-4.44,1.79,-16.80,11.70,40.66,2,1
33,-3.86,2.00,-18.10,13.30,50.02,2,2
34,-3.41,1.52,-16.40,13.10,39.56,2,3
35,-3.22,1.77,-17.60,9.90,29.75,2,4
36,-3.11,1.93,-18.00,9.90,39.16,2,5
37,-3.08,1.66,-21.40,12.70,49.00,2,6
38,-3.54,1.52,-21.50,11.00,36.16,2,7
39,-3.85,1.20,-18.40,11.60,55.36,2,8
40,-4.15,1.49,-23.10,12.10,36.18,2,9
41,-3.71,1.23,-16.80,11.70,54.71,2,10
42,-3.71,1.51,-16.30,11.40,38.50,2,11
43,-3.60,1.20,-18.30,9.80,45.95,2,12
44,-4.15,1.62,-16.00,9.80,33.52,2,13
45,-4.68,1.29,-16.70,12.50,23.43,2,14
46,-4.82,1.22,-15.80,13.30,24.71,2,15
47,-3.91,1.51,-13.70,13.30,38.34,2,16
48,-4.36,1.18,-14.50,13.10,18.61,2,17
49,-3.99,1.00,-14.40,13.00,43.14,2,18
50,-3.96,0.85,-13.90,9.10,37.62,2,19
51,-3.86,2.15,-14.30,10.00,43.86,2,20
52,-3.25,2.80,-15.70,13.10,36.18,2,21
53,-3.04,2.85,-15.70,17.80,48.46,2,22
54,-3.47,2.38,-19.90,13.60,42.16,2,23
55,-3.35,3.11,-18.10,14.50,28.16,2,24
56,-2.52,3.11,-12.80,15.70,27.32,2,25
57,-3.04,3.23,-14.60,14.80,30.09,2,26
58,-3.47,2.44,-16.80,16.20,23.68,2,27
59,-3.02,2.96,-16.00,10.60,33.70,2,28
60,-1.52,4.56,-7.60,11.80,56.79,2,29
61,-2.94,3.08,-15.50,12.70,45.23,3,1
62,-2.78,2.85,-14.90,14.30,40.29,3,2
63,-2.74,2.93,-15.70,12.50,30.11,3,3
64,-3.24,3.30,-18.00,12.80,21.46,3,4
65,-2.88,3.31,-16.50,14.70,19.23,3,5
66,-2.44,3.24,-16.80,14.60,39.75,3,6
67,-2.26,3.96,-14.70,15.90,31.95,3,7
68,-2.11,4.37,-11.50,15.30,33.13,3,8
69,-1.68,4.87,-11.10,17.90,37.45,3,9
70,-1.76,4.88,-11.20,17.30,49.20,3,10
71,-1.60,5.09,-10.00,14.20,45.11,3,11
72,-2.20,4.68,-13.10,15.20,35.34,3,12
73,-1.52,4.76,-11.90,16.30,31.55,3,13
74,-1.31,4.64,-10.10,14.30,41.80,3,14
75,-1.18,4.89,-13.20,13.60,34.23,3,15
76,-0.64,5.42,-11.90,17.50,31.62,3,16
77,-0.47,5.65,-10.20,17.20,36.88,3,17
78,-0.74,5.75,-10.60,17.20,43.91,3,18
79,-1.26,5.47,-11.20,16.70,39.91,3,19
80,-1.28,5.78,-9.50,15.90,37.66,3,20
81,-1.04,5.99,-11.00,16.90,26.88,3,21
82,-1.21,5.83,-8.50,15.10,28.21,3,22
83,-1.28,5.71,-12.90,15.70,40.25,3,23
84,-0.78,6.82,-14.00,17.60,34.12,3,24
85,-0.48,6.55,-10.90,16.40,48.91,3,25
86,-0.56,6.64,-9.90,16.60,43.34,3,26
87,-0.61,6.79,-8.80,17.20,35.79,3,27
88,-0.18,6.98,-7.10,19.80,35.16,3,28
89,-0.23,6.84,-7.70,16.70,28.46,3,29
90,-0.04,8.26,-9.30,19.40,26.11,3,30
91,0.51,8.08,-8.50,20.80,34.25,3,31
92,0.32,8.71,-8.10,17.90,42.67,4,1
93,0.70,8.61,-9.30,18.30,35.15,4,2
94,0.63,8.56,-7.70,19.60,26.07,4,3
95,0.49,7.35,-8.00,19.80,28.83,4,4
96,0.07,6.87,-6.00,19.00,31.20,4,5
97,0.41,7.62,-6.20,21.30,25.28,4,6
98,0.51,8.33,-6.70,20.00,24.98,4,7
99,0.31,8.22,-8.70,22.20,18.09,4,8
100,-0.03,7.77,-6.60,20.20,13.11,4,9
101,0.32,8.57,-6.80,19.60,20.60,4,10
102,0.69,8.54,-8.70,20.70,22.06,4,11
103,0.60,8.73,-11.00,20.60,36.16,4,12
104,0.68,8.88,-10.90,20.40,30.49,4,13
105,0.63,9.13,-7.10,21.40,25.33,4,14
106,1.27,10.11,-3.50,21.90,19.50,4,15
107,1.71,9.66,-2.60,22.90,21.69,4,16
108,0.92,9.52,-4.10,19.00,15.40,4,17
109,0.98,9.88,-5.60,21.60,23.71,4,18
110,1.01,9.65,-5.20,22.80,36.69,4,19
111,1.00,10.56,-6.40,23.50,6.02,4,20
112,1.65,11.61,-6.10,22.90,13.35,4,21
113,2.34,11.77,-5.30,24.10,13.45,4,22
114,2.36,11.78,-6.40,22.00,19.25,4,23
115,2.46,11.80,-7.00,21.90,25.19,4,24
116,2.77,11.94,-5.40,21.00,16.20,4,25
117,3.22,11.71,-4.10,21.00,24.64,4,26
118,2.82,11.28,-3.60,22.80,32.27,4,27
119,2.97,11.48,-4.30,25.80,26.47,4,28
120,3.41,12.03,-6.20,24.00,30.69,4,29
121,3.91,13.18,-2.50,22.60,22.11,4,30
122,4.13,13.12,-1.40,23.10,18.73,5,1
123,4.04,12.70,-1.20,24.60,20.49,5,2
124,3.65,12.57,-2.10,22.90,18.02,5,3
125,3.79,12.35,-2.50,22.70,13.55,5,4
126,3.87,13.13,-2.70,25.80,19.69,5,5
127,4.32,12.94,-2.40,22.10,19.75,5,6
128,5.01,13.41,-0.90,22.80,34.09,5,7
129,5.14,14.53,-1.70,23.70,26.73,5,8
130,5.60,15.27,-1.10,24.40,22.51,5,9
131,6.12,15.07,-0.50,23.90,18.56,5,10
132,5.67,14.38,-3.90,23.70,33.51,5,11
133,5.47,14.04,-3.80,25.10,30.22,5,12
134,5.19,14.47,-0.60,23.70,16.96,5,13
135,5.24,14.35,-1.10,22.60,25.25,5,14
136,4.97,14.32,-0.30,24.00,19.56,5,15
137,5.35,14.82,-0.90,24.80,19.24,5,16
138,5.91,15.34,0.00,25.50,20.53,5,17
139,6.21,15.90,-0.10,25.00,26.93,5,18
140,6.53,16.14,-1.10,24.50,29.51,5,19
141,6.91,16.02,-0.70,24.40,34.71,5,20
142,7.41,15.80,0.50,26.10,27.62,5,21
143,6.29,15.10,-1.40,25.50,22.11,5,22
144,6.25,14.93,-1.30,25.40,29.15,5,23
145,6.12,15.05,-0.60,23.30,25.36,5,24
146,6.62,15.29,-0.70,25.60,20.02,5,25
147,6.62,16.29,1.30,24.10,36.73,5,26
148,7.36,15.79,1.70,26.50,42.59,5,27
149,7.06,15.88,2.00,28.10,31.09,5,28
150,6.83,16.02,1.90,27.40,27.31,5,29
151,6.87,16.02,1.30,27.70,30.71,5,30
152,6.96,16.38,0.10,26.20,38.49,5,31
153,7.37,16.51,0.00,26.10,28.69,6,1
154,7.81,17.16,-0.60,27.20,32.70,6,2
155,8.41,17.44,2.10,26.70,59.76,6,3
156,8.46,17.30,1.90,28.30,28.69,6,4
157,8.48,17.82,1.90,28.70,50.54,6,5
158,8.42,17.55,0.50,27.40,29.69,6,6
159,9.02,17.72,2.90,27.80,37.06,6,7
160,8.96,17.84,3.60,28.40,21.78,6,8
161,8.55,18.01,3.30,27.90,27.85,6,9
162,8.87,18.21,1.50,26.90,61.67,6,10
163,8.83,16.93,3.20,25.20,29.87,6,11
164,8.42,17.07,3.00,24.50,21.02,6,12
165,8.14,16.89,2.70,26.60,20.24,6,13
166,8.04,17.52,2.20,27.20,32.53,6,14
167,8.28,17.34,1.20,24.40,27.55,6,15
168,8.15,16.06,3.10,25.50,24.45,6,16
169,8.22,17.40,3.20,27.70,31.07,6,17
170,8.96,18.09,2.30,29.60,22.55,6,18
171,9.29,18.33,2.60,30.80,30.84,6,19
172,9.54,18.43,3.10,28.80,31.45,6,20
173,9.43,18.08,4.70,27.90,26.64,6,21
174,9.23,18.15,3.60,29.30,55.60,6,22
175,9.09,17.29,3.80,28.10,32.47,6,23
176,9.06,17.86,3.20,29.90,21.62,6,24
177,9.48,18.43,3.80,28.60,23.49,6,25
178,9.63,19.11,4.00,30.30,27.62,6,26
179,10.14,19.28,5.10,27.40,27.29,6,27
180,9.79,18.70,3.60,26.70,29.95,6,28
181,9.80,18.71,4.30,28.10,45.67,6,29
182,9.72,18.36,3.30,31.60,31.91,6,30
183,9.61,18.07,5.00,25.80,39.13,7,1
184,9.44,18.57,4.40,29.20,28.51,7,2
185,10.38,19.35,4.20,29.80,31.11,7,3
