DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,0.40357142857142864,9.964285714285712,-12.200000000000001,21.400000000000002,31.232142857142858,1,1
2,0.8375000000000002,9.757142857142854,-12.9,18.8,18.214285714285715,1,2
3,0.02142857142857149,10.36071428571429,-8.9,21.0,18.25,1,3
4,-0.010714285714285773,10.796428571428573,-9.8,19.900000000000002,17.071428571428573,1,4
5,-0.13571428571428573,10.673214285714284,-8.3,20.700000000000003,19.392857142857142,1,5
6,0.026785714285714326,9.87857142857143,-13.9,21.200000000000003,25.821428571428573,1,6
7,-0.03749999999999998,9.932142857142855,-13.0,19.1,17.017857142857142,1,7
8,0.41428571428571426,10.257142857142862,-12.5,20.700000000000003,19.75,1,8
9,1.239285714285715,10.573214285714286,-18.0,20.1,39.464285714285715,1,9
10,0.7017857142857143,10.326785714285716,-10.5,20.0,36.80357142857143,1,10
11,0.26607142857142835,10.26785714285714,-6.9,19.400000000000002,27.482142857142858,1,11
12,-0.4482142857142855,10.032142857142862,-13.5,19.3,31.946428571428573,1,12
13,0.08750000000000004,10.746428571428572,-9.0,21.400000000000002,26.732142857142858,1,13
14,0.35357142857142865,10.110714285714284,-7.800000000000001,18.6,25.160714285714285,1,14
15,0.6071428571428573,10.667857142857143,-11.8,19.5,33.214285714285715,1,15
16,-0.21964285714285708,10.641071428571426,-17.2,16.900000000000002,27.089285714285715,1,16
17,0.021428571428571446,9.946428571428571,-10.100000000000001,16.7,28.857142857142858,1,17
18,0.030357142857142812,9.80178571428572,-8.0,20.400000000000002,20.607142857142858,1,18
19,0.6839285714285716,9.798214285714284,-18.7,18.400000000000002,36.285714285714285,1,19
20,0.43928571428571433,9.844642857142857,-9.1,17.6,23.732142857142858,1,20
21,0.29464285714285715,10.157142857142857,-8.4,18.1,20.857142857142858,1,21
22,0.6910714285714287,10.460714285714287,-12.0,20.1,35.607142857142854,1,22
23,1.2732142857142856,11.192857142857141,-8.4,19.900000000000002,35.55357142857143,1,23
24,0.7678571428571429,10.532142857142858,-8.3,20.6,31.803571428571427,1,24
25,0.5410714285714284,10.535714285714283,-8.1,22.5,30.767857142857142,1,25
26,0.6160714285714286,10.476785714285713,-8.0,20.1,32.767857142857146,1,26
27,0.8928571428571429,10.658928571428573,-9.8,20.0,29.321428571428573,1,27
28,0.25892857142857156,10.066071428571432,-11.5,18.3,34.892857142857146,1,28
29,0.5196428571428574,10.641071428571424,-8.8,21.5,33.42857142857143,1,29
30,0.3125,10.25,-6.2,19.200000000000003,42.964285714285715,1,30
31,0.7,10.616071428571429,-6.800000000000001,18.5,32.785714285714285,1,31
32,1.0160714285714285,10.823214285714283,-8.8,21.200000000000003,29.607142857142858,2,1
33,0.8678571428571427,10.7125,-5.4,22.700000000000003,21.446428571428573,2,2
34,0.7589285714285715,11.080357142857139,-7.300000000000001,24.3,17.803571428571427,2,3
35,0.7232142857142859,11.691071428571425,-8.9,20.5,34.642857142857146,2,4
36,1.9392857142857136,12.299999999999999,-10.9,23.5,27.553571428571427,2,5
37,1.3089285714285717,12.005357142857147,-5.1000000000000005,23.6,30.428571428571427,2,6
38,1.2482142857142862,11.7875,-3.8000000000000003,20.900000000000002,27.535714285714285,2,7
39,0.8482142857142861,11.455357142857144,-13.600000000000001,19.900000000000002,19.642857142857142,2,8
40,1.0142857142857147,12.019642857142856,-13.8,21.1,23.964285714285715,2,9
41,0.9232142857142857,11.200000000000001,-9.5,19.6,22.696428571428573,2,10
42,0.6446428571428571,11.255357142857145,-12.100000000000001,20.1,39.25,2,11
43,0.8071428571428575,11.546428571428573,-12.600000000000001,22.8,34.482142857142854,2,12
44,0.9517857142857141,11.585714285714284,-12.9,21.8,30.875,2,13
45,1.7410714285714284,10.828571428571427,-7.9,22.3,30.339285714285715,2,14
46,0.7910714285714284,11.423214285714286,-11.100000000000001,24.0,20.071428571428573,2,15
47,1.0499999999999996,11.22857142857143,-8.1,25.3,23.589285714285715,2,16
48,1.423214285714286,11.474999999999998,-5.7,19.0,21.678571428571427,2,17
49,1.2625,12.119642857142862,-6.5,22.3,19.0,2,18
50,1.3357142857142859,11.953571428571427,-6.0,21.6,37.410714285714285,2,19
51,0.9999999999999999,12.196428571428571,-5.4,22.5,22.892857142857142,2,20
52,0.9625000000000001,11.905357142857143,-7.1000000000000005,20.3,24.928571428571427,2,21
53,1.2839285714285713,11.950000000000003,-7.0,22.0,17.785714285714285,2,22
54,1.8089285714285719,12.141071428571427,-7.2,24.8,23.25,2,23
55,2.0928571428571425,12.021428571428576,-5.2,25.1,20.232142857142858,2,24
56,1.733928571428571,12.366071428571425,-8.9,22.700000000000003,38.732142857142854,2,25
57,1.7000000000000004,12.007142857142858,-7.5,22.400000000000002,19.285714285714285,2,26
58,1.5446428571428563,11.587499999999997,-9.200000000000001,24.900000000000002,26.535714285714285,2,27
59,1.6714285714285713,11.52857142857143,-6.800000000000001,23.5,24.267857142857142,2,28
60,0.6571428571428573,12.257142857142856,-4.0,19.8,20.357142857142858,2,29
61,1.7321428571428572,11.716071428571427,-12.8,20.5,25.785714285714285,3,1
62,1.9375000000000004,12.430357142857142,-7.4,20.8,29.25,3,2
63,2.5285714285714276,12.982142857142856,-6.0,23.8,30.214285714285715,3,3
64,2.6732142857142853,12.123214285714287,-5.2,24.6,37.30357142857143,3,4
65,2.278571428571429,12.12857142857143,-6.6000000000000005,22.3,28.25,3,5
66,2.1464285714285722,12.560714285714283,-10.8,23.200000000000003,15.982142857142858,3,6
67,1.5517857142857139,13.414285714285715,-9.200000000000001,23.200000000000003,24.857142857142858,3,7
68,2.594642857142858,13.562500000000004,-7.0,22.400000000000002,26.785714285714285,3,8
69,2.0875,13.9,-6.5,22.400000000000002,23.482142857142858,3,9
70,2.146428571428572,14.58392857142857,-4.5,25.1,17.696428571428573,3,10
71,3.217857142857143,14.858928571428565,-7.4,29.0,21.267857142857142,3,11
72,3.525000000000001,14.660714285714286,-5.5,25.1,26.125,3,12
73,2.8714285714285723,13.51428571428571,-6.1000000000000005,24.1,25.071428571428573,3,13
74,3.123214285714287,13.467857142857143,-3.5,24.400000000000002,18.464285714285715,3,14
75,3.5392857142857137,14.114285714285717,-4.5,25.400000000000002,19.446428571428573,3,15
76,3.4982142857142855,14.880357142857148,-4.0,24.5,27.303571428571427,3,16
77,3.1678571428571423,14.866071428571432,-2.9000000000000004,23.700000000000003,20.303571428571427,3,17
78,3.4642857142857144,14.475000000000003,-2.0,23.6,10.857142857142858,3,18
79,3.2839285714285715,15.126785714285717,-5.0,22.6,22.857142857142858,3,19
80,3.6000000000000005,14.7375,-3.1,25.5,22.910714285714285,3,20
81,3.346428571428572,14.68214285714286,-2.8000000000000003,27.400000000000002,47.142857142857146,3,21
82,3.948214285714286,14.583928571428572,-1.9000000000000001,24.5,33.892857142857146,3,22
83,3.621428571428573,14.774999999999997,-2.0,23.1,31.482142857142858,3,23
84,3.4285714285714293,15.233928571428569,-2.2,26.700000000000003,35.535714285714285,3,24
85,3.899999999999999,14.583928571428574,-2.5,25.6,25.196428571428573,3,25
86,3.8196428571428567,14.666071428571426,-1.2000000000000002,26.700000000000003,36.94642857142857,3,26
87,3.7678571428571423,14.69821428571429,-3.4000000000000004,22.3,35.267857142857146,3,27
88,3.917857142857143,14.857142857142856,-1.7000000000000002,23.0,27.589285714285715,3,28
89,4.160714285714286,14.94107142857143,-3.2,27.900000000000002,32.964285714285715,3,29
90,3.171428571428572,14.696428571428568,-4.0,24.700000000000003,23.839285714285715,3,30
91,4.0375000000000005,15.244642857142859,-6.1000000000000005,24.5,32.80357142857143,3,31
92,4.341818181818183,15.709090909090909,-1.1,24.6,28.654545454545456,4,1
93,4.849090909090911,15.396363636363642,-0.7000000000000001,26.5,35.127272727272725,4,2
94,4.765454545454546,14.143636363636364,-2.9000000000000004,26.0,35.09090909090909,4,3
95,4.156363636363637,14.71818181818182,-3.1,23.3,41.56363636363636,4,4
96,3.9763636363636365,14.523636363636363,-3.4000000000000004,28.8,23.927272727272726,4,5
97,4.160000000000001,16.190909090909095,-1.7000000000000002,29.6,27.145454545454545,4,6
98,4.925454545454546,15.64,-1.2000000000000002,27.5,34.29090909090909,4,7
99,5.067272727272727,15.483636363636364,-2.5,27.900000000000002,28.21818181818182,4,8
