MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,9.862790697674418,31.213953488372088,2.9000000000000004,36.0,3.6571428571428575
2,11.243902439024392,32.507317073170725,5.0,36.2,3.0146341463414634
3,12.416279069767441,33.614285714285714,7.0,39.0,8.500000000000002
4,14.532558139534887,34.81162790697674,7.800000000000001,38.400000000000006,7.2023255813953515
5,15.835714285714285,34.88809523809524,11.4,39.7,40.55476190476192
6,16.88333333333334,32.96666666666667,12.0,40.0,103.91904761904763
7,16.15476190476191,32.11904761904761,10.5,36.0,101.47619047619045
8,16.25609756097561,31.890243902439025,10.5,35.0,91.99756097560976
9,16.166666666666668,30.938095238095237,10.0,34.0,96.56190476190476
10,14.858139534883726,31.490697674418602,8.8,34.800000000000004,42.27906976744187
11,12.068181818181824,31.37499999999999,5.0,35.6,13.620930232558143
12,9.94761904761905,30.90238095238095,1.0,35.4,1.2499999999999998
