MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-21.051851851851854,3.1839999999999993,-30.900000000000002,12.5,36.05185185185186
2,-17.349999999999998,5.567307692307693,-33.6,14.200000000000001,36.681481481481484
3,-6.770370370370371,17.748076923076926,-23.6,28.3,22.68518518518518
4,1.4925925925925927,26.580392156862747,-8.6,34.4,31.73333333333333
5,6.662264150943396,29.999999999999996,-2.3000000000000003,36.0,28.377358490566046
6,11.379245283018866,32.720000000000006,3.4000000000000004,36.9,28.732075471698113
7,13.869811320754716,34.668,8.6,39.2,25.33018867924529
8,11.4188679245283,34.056,2.8000000000000003,38.300000000000004,16.29433962264151
9,5.786792452830189,30.502000000000006,-0.5,37.300000000000004,14.537735849056608
10,-1.1018867924528304,24.1156862745098,-11.700000000000001,31.1,26.624528301886805
11,-7.898113207547169,15.198039215686277,-21.5,22.6,34.94716981132075
12,-16.41509433962264,6.314000000000001,-36.0,15.100000000000001,32.743396226415086
