MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,6.2727272727272725,21.63636363636364,-4.0,26.8,2.4
2,6.98695652173913,23.321739130434782,-0.5,29.5,4.143478260869564
3,9.516666666666666,25.90833333333333,0.1,31.1,2.475
4,12.37727272727273,29.249999999999996,8.0,37.5,0.09523809523809523
5,15.221739130434784,32.12608695652174,7.7,38.900000000000006,0.6173913043478262
6,18.974999999999998,35.487500000000004,13.100000000000001,40.0,1.1958333333333335
7,24.473076923076924,36.98461538461539,19.200000000000003,42.800000000000004,0.6500000000000001
8,25.08846153846154,37.928,14.0,42.800000000000004,5.130769230769231
9,21.92,36.34000000000001,12.0,42.5,3.94
10,16.352000000000004,33.664,7.0,39.5,8.443999999999999
11,9.557692307692308,27.484615384615388,0.1,32.2,1.7115384615384615
12,7.476,22.136000000000003,-3.0,26.8,5.284000000000001
