DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-15.10,-1.96,-21.90,6.90,12.82,1,1
2,-14.16,-1.58,-20.90,6.70,10.25,1,2
3,-14.71,-1.88,-23.10,12.10,9.10,1,3
4,-14.40,-1.15,-22.10,4.50,0.24,1,4
5,-14.53,-2.18,-21.10,5.00,0.96,1,5
6,-15.04,-2.43,-25.10,7.00,6.86,1,6
7,-14.88,-2.47,-20.40,7.00,7.96,1,7
8,-14.87,-2.08,-21.90,7.10,0.82,1,8
9,-15.26,-1.71,-23.60,6.70,2.35,1,9
10,-15.78,-2.63,-25.00,8.30,9.88,1,10
11,-15.51,-2.63,-23.60,7.10,9.55,1,11
12,-15.82,-2.72,-24.80,6.50,10.86,1,12
13,-15.79,-2.99,-26.40,8.90,7.38,1,13
14,-16.02,-2.62,-22.50,10.00,2.61,1,14
15,-16.16,-1.94,-25.70,10.00,3.24,1,15
16,-15.83,-2.51,-22.90,6.80,13.50,1,16
17,-15.34,-2.18,-23.10,7.70,15.88,1,17
18,-15.09,-1.77,-23.40,9.60,3.47,1,18
19,-14.97,-2.51,-22.40,7.20,3.85,1,19
20,-15.26,-2.95,-23.50,11.00,4.71,1,20
21,-15.21,-2.17,-23.60,8.90,13.35,1,21
22,-14.95,-2.02,-21.90,8.30,12.37,1,22
23,-15.05,-1.47,-25.50,9.60,12.53,1,23
24,-15.44,-2.10,-22.20,8.60,11.04,1,24
25,-15.28,-2.02,-23.00,5.40,8.49,1,25
26,-14.29,-0.76,-21.90,11.20,5.88,1,26
27,-14.04,-1.07,-20.80,11.70,6.34,1,27
28,-14.08,-1.37,-24.70,9.30,8.08,1,28
29,-13.91,-1.38,-20.10,7.90,11.57,1,29
30,-13.96,-2.15,-25.70,8.70,12.98,1,30
31,-14.00,-1.05,-23.70,12.30,11.29,1,31
32,-13.70,-1.29,-23.50,12.30,5.15,2,1
33,-14.08,-1.30,-22.10,8.70,3.55,2,2
34,-13.94,-0.73,-22.10,9.70,0.18,2,3
35,-13.23,0.52,-22.20,9.00,6.06,2,4
36,-12.73,0.08,-20.70,11.10,5.50,2,5
37,-12.71,-0.38,-20.50,13.60,2.13,2,6
38,-12.79,0.29,-21.00,9.50,6.77,2,7
39,-12.09,0.78,-21.20,12.50,7.66,2,8
40,-12.63,-0.32,-21.80,12.90,8.52,2,9
41,-12.89,0.56,-21.30,12.60,1.85,2,10
42,-12.17,0.92,-21.10,12.70,8.41,2,11
43,-11.69,0.80,-18.80,11.10,3.67,2,12
44,-11.84,1.28,-19.20,11.60,8.86,2,13
45,-11.30,1.59,-21.70,11.00,10.50,2,14
46,-11.05,1.01,-16.90,11.50,0.98,2,15
47,-11.09,0.42,-17.90,10.00,2.39,2,16
48,-11.16,1.39,-17.50,12.40,4.72,2,17
49,-10.86,1.20,-18.70,12.60,1.86,2,18
50,-10.94,1.28,-20.50,15.90,1.14,2,19
51,-11.15,1.96,-20.90,10.60,3.02,2,20
52,-10.28,2.18,-20.10,10.30,3.82,2,21
53,-10.62,1.71,-18.60,11.10,2.58,2,22
54,-10.57,2.35,-17.60,13.20,3.87,2,23
55,-10.36,1.96,-17.20,13.20,3.84,2,24
56,-10.38,2.28,-21.20,12.60,2.94,2,25
57,-9.86,2.99,-18.90,11.60,14.53,2,26
58,-9.77,2.65,-17.50,13.00,3.04,2,27
59,-9.14,2.62,-17.30,10.70,12.84,2,28
60,-10.45,0.64,-18.60,9.50,1.23,2,29
61,-9.23,2.24,-17.20,12.20,1.82,3,1
62,-9.77,1.72,-17.40,8.50,15.59,3,2
63,-9.69,2.82,-18.00,13.60,9.61,3,3
64,-9.27,3.80,-16.90,12.60,8.57,3,4
65,-8.11,3.80,-13.60,13.80,3.06,3,5
66,-8.55,3.36,-15.80,13.50,2.22,3,6
67,-8.40,3.61,-18.10,14.90,0.61,3,7
68,-8.64,3.63,-14.00,14.90,4.39,3,8
