MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-6.944642857142859,11.250943396226413,-16.3,21.0,12.385714285714286
2,-4.728571428571429,15.090740740740737,-17.900000000000002,28.3,14.487500000000002
3,-0.19464285714285692,21.412962962962958,-7.5,32.800000000000004,23.105357142857148
4,5.925000000000002,27.930188679245283,-2.8000000000000003,38.7,39.98928571428571
5,11.532142857142855,33.01372549019609,3.1,41.0,56.38928571428571
6,17.403571428571425,36.01698113207547,10.3,42.5,64.73750000000001
7,20.771428571428576,35.435849056603764,15.100000000000001,41.5,160.74107142857142
8,19.15178571428571,34.25471698113209,11.9,40.1,133.58928571428575
9,13.061818181818177,30.817307692307686,5.0,38.1,84.14727272727272
10,6.449090909090911,26.536538461538463,-1.5,34.6,43.70370370370371
11,-0.8345454545454549,19.86792452830188,-13.100000000000001,30.3,28.770909090909093
12,-5.343636363636363,13.680769230769233,-17.900000000000002,27.0,9.718181818181819
