MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-13.75,12.403773584905665,1.8218181818181811
2,-10.917857142857143,14.22407407407407,3.734545454545456
3,-6.648214285714288,17.0622641509434,11.194545454545455
4,-1.8660714285714288,20.462962962962962,23.72545454545454
5,1.9625,24.994230769230764,42.674545454545445
6,6.207142857142856,27.48703703703704,84.48727272727271
7,7.857142857142859,28.198039215686283,107.87636363636364
8,7.20892857142857,27.417307692307688,93.82545454545452
9,3.9818181818181833,25.58235294117647,78.96363636363638
10,-2.5727272727272723,21.809615384615377,33.898181818181826
11,-8.709090909090907,16.4537037037037,6.0314814814814826
12,-12.841818181818178,13.403921568627451,8.025490196078431
