MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-16.666071428571435,4.5839285714285705,3.105660377358491
2,-12.974999999999998,9.630357142857141,4.31851851851852
3,-6.776363636363636,17.272727272727277,8.076363636363638
4,0.2037037037037038,25.67592592592592,19.288888888888895
5,6.653703703703702,30.95555555555556,34.60925925925927
6,12.334545454545456,32.73272727272729,55.31090909090908
7,15.657407407407407,32.99444444444445,109.61111111111114
8,13.540000000000001,31.265454545454556,110.51636363636366
9,6.7629629629629635,27.25555555555556,55.683333333333316
10,-0.6254545454545454,22.163636363636364,23.329090909090905
11,-8.427777777777779,14.283333333333335,9.458490566037739
12,-15.168518518518518,6.007407407407409,2.074
