MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-13.100000000000001,5.1000000000000005,-21.700000000000003,6.800000000000001,56.1
2,-9.9,5.4,-15.5,9.0,90.99999999999999
3,-12.200000000000001,6.9,-18.900000000000002,7.4,120.8
4,-5.5,12.600000000000001,-10.200000000000001,21.200000000000003,67.3
5,-2.9000000000000004,20.1,-8.5,21.0,30.900000000000006
6,-0.2,22.35,-3.9000000000000004,26.200000000000003,59.8
7,0.0,24.200000000000003,-2.6,26.200000000000003,163.8
8,0.0,28.6,0.0,31.0,68.1
9,-0.5,16.8,-4.3,17.8,77.9
10,-10.5,11.600000000000001,-15.600000000000001,16.0,58.099999999999994
11,-6.9,7.65,-18.1,14.0,67.85000000000001
12,-12.200000000000001,2.8000000000000003,-22.200000000000003,6.300000000000001,92.75
