DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-2.86,2.80,-19.00,7.00,13.27,1,1
2,-1.81,2.03,-17.00,8.00,41.29,1,2
3,-2.95,2.31,-18.00,9.60,25.92,1,3
4,-0.68,1.79,-13.00,9.30,15.62,1,4
5,-3.31,-0.19,-19.00,8.40,37.00,1,5
6,-1.83,2.18,-15.20,10.50,24.36,1,6
7,-4.73,1.55,-19.00,7.50,10.42,1,7
8,-2.79,-1.02,-14.20,6.90,13.23,1,8
9,-2.84,-0.09,-16.50,7.80,12.08,1,9
10,-1.19,1.52,-16.20,14.70,16.13,1,10
11,-1.03,0.31,-18.20,8.20,12.58,1,11
12,-3.58,1.61,-19.20,8.00,29.33,1,12
13,-4.08,0.95,-18.20,7.00,11.55,1,13
14,-4.47,1.17,-17.90,9.60,15.93,1,14
15,-4.16,2.18,-16.30,10.00,25.46,1,15
16,-2.58,2.30,-12.50,10.00,14.21,1,16
17,-2.67,1.22,-11.90,8.10,27.10,1,17
18,-3.84,0.93,-12.10,7.00,13.64,1,18
19,-3.97,0.42,-11.00,8.00,10.90,1,19
20,-3.02,0.16,-9.50,5.00,22.64,1,20
21,-1.89,1.19,-8.40,7.30,11.36,1,21
22,-2.14,2.17,-8.50,6.00,14.64,1,22
23,-2.13,2.04,-12.00,7.90,25.07,1,23
24,-1.45,2.12,-14.00,8.00,33.13,1,24
25,-2.46,1.62,-11.00,7.40,28.00,1,25
26,-2.54,1.22,-10.00,7.60,21.07,1,26
27,-2.60,2.31,-13.00,11.20,18.18,1,27
28,-4.39,1.07,-14.00,7.10,10.69,1,28
29,-3.86,2.02,-17.00,7.40,15.14,1,29
30,-1.99,2.53,-11.00,8.00,23.65,1,30
31,-3.41,3.11,-21.10,9.90,22.08,1,31
32,-2.01,2.95,-13.00,9.20,13.20,2,1
33,-2.04,2.34,-11.00,8.20,26.10,2,2
34,-4.16,2.59,-9.00,9.70,29.67,2,3
35,-1.69,3.27,-6.00,10.30,22.67,2,4
36,-1.17,2.92,-5.30,10.20,26.64,2,5
37,-0.83,4.85,-4.60,11.00,28.79,2,6
38,-1.55,3.96,-13.60,10.90,45.83,2,7
39,-3.82,3.05,-14.90,14.50,33.55,2,8
40,-2.19,2.39,-15.90,9.00,22.71,2,9
41,-1.86,2.21,-12.50,10.00,29.86,2,10
42,-2.32,3.79,-8.10,13.00,29.30,2,11
43,-1.68,3.51,-14.90,12.00,20.82,2,12
44,-3.95,3.64,-11.00,12.00,29.08,2,13
45,-2.27,2.89,-14.30,8.00,28.70,2,14
46,-3.68,2.11,-17.60,7.00,7.83,2,15
47,-4.89,2.43,-10.70,11.00,35.11,2,16
48,-3.92,2.65,-16.50,10.00,1.80,2,17
49,-1.93,2.50,-11.60,10.00,17.60,2,18
50,-4.36,2.71,-12.30,11.70,31.07,2,19
51,-3.76,4.60,-13.00,16.30,12.21,2,20
52,-4.75,3.63,-14.00,15.00,8.78,2,21
53,-1.65,2.88,-5.00,10.00,12.22,2,22
54,-3.44,4.21,-13.00,14.50,16.73,2,23
55,-1.64,4.07,-11.80,12.10,7.00,2,24
56,-2.65,4.51,-12.30,15.70,4.64,2,25
57,-1.94,4.42,-8.00,12.00,11.73,2,26
58,-2.29,3.99,-10.00,10.40,27.69,2,27
59,-3.06,3.72,-11.00,12.40,32.20,2,28
60,-2.18,7.27,-3.10,14.10,20.50,2,29
61,-1.39,5.34,-4.00,13.60,27.25,3,1
62,-1.26,4.12,-6.00,8.80,29.71,3,2
63,-0.51,5.76,-5.00,13.00,9.64,3,3
64,-0.31,5.37,-4.70,14.00,11.15,3,4
65,-1.16,5.32,-16.90,15.90,9.77,3,5
66,-0.91,7.50,-13.40,17.00,3.50,3,6
67,1.37,7.83,-5.00,16.10,31.38,3,7
68,-0.57,7.30,-11.40,14.00,21.27,3,8
69,0.52,7.06,-8.30,15.00,7.14,3,9
70,-1.09,6.90,-11.00,15.00,4.12,3,10
71,0.69,7.80,-10.00,17.40,29.64,3,11
72,0.30,7.15,-7.00,15.70,25.25,3,12
73,-0.08,7.48,-9.40,12.40,51.00,3,13
74,0.26,7.16,-7.30,12.00,40.25,3,14
75,0.92,7.22,-3.30,14.60,13.20,3,15
76,0.16,8.98,-2.00,16.20,23.50,3,16
77,1.29,8.73,-3.00,19.50,15.08,3,17
78,0.30,8.28,-5.20,19.60,20.55,3,18
79,0.19,7.92,-5.20,19.70,27.40,3,19
80,0.56,8.39,-7.00,20.00,26.56,3,20
81,1.59,9.12,-7.00,19.00,13.56,3,21
82,0.36,9.39,-8.00,18.70,13.58,3,22
83,0.32,9.88,-6.00,16.00,31.20,3,23
84,1.62,10.33,-6.00,23.00,16.30,3,24
85,2.40,9.43,-2.60,18.00,19.93,3,25
86,2.45,10.68,-1.90,19.00,19.33,3,26
87,1.14,11.79,-2.00,21.00,19.90,3,27
88,2.91,11.73,-2.40,20.00,30.55,3,28
89,1.96,10.59,-3.80,17.00,25.55,3,29
90,1.97,11.09,-6.00,20.00,2.56,3,30
