MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.047916666666666,8.917021276595744,-19.6,14.5,109.33749999999999
2,-4.3021276595744675,9.485106382978724,-12.200000000000001,15.3,75.91702127659573
3,-2.851063829787235,11.940425531914892,-11.200000000000001,21.6,72.01489361702129
4,-1.0765957446808512,15.417021276595742,-6.9,23.5,45.459574468085115
5,1.0936170212765957,19.123404255319148,-3.7,25.900000000000002,61.47872340425532
6,5.017021276595745,21.18936170212766,-1.2000000000000002,31.200000000000003,58.69574468085109
7,6.95,22.558333333333334,1.5,30.0,70.67916666666666
8,6.087500000000001,21.620833333333337,-0.6000000000000001,28.700000000000003,77.5625
9,3.587234042553192,18.757446808510636,-2.5,26.8,74.18085106382976
10,0.423404255319149,14.619565217391305,-5.7,21.8,99.568085106383
11,-2.5148936170212766,11.597826086956525,-12.600000000000001,18.6,94.69148936170212
12,-4.75,9.68936170212766,-18.2,15.9,101.14222222222222
