MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-17.580952380952382,6.477777777777778,-24.700000000000003,15.5,4.761904761904761
2,-14.014285714285714,10.58888888888889,-21.700000000000003,20.6,10.285714285714286
3,-7.042857142857143,17.426315789473687,-15.700000000000001,26.700000000000003,12.145000000000003
4,-1.7809523809523808,23.333333333333336,-9.200000000000001,29.3,25.566666666666666
5,2.5636363636363644,26.83888888888889,-1.5,31.8,52.27727272727273
6,7.490909090909091,28.536842105263155,2.6,32.800000000000004,52.62272727272727
7,9.561904761904762,30.799999999999997,6.300000000000001,36.4,77.17142857142856
8,8.786363636363635,29.69473684210526,4.4,34.6,90.55000000000001
9,4.847619047619046,24.67777777777778,0.8,30.5,59.27142857142857
10,-1.8523809523809522,18.900000000000006,-5.4,25.900000000000002,29.03809523809524
11,-9.5,13.38421052631579,-19.700000000000003,19.8,7.630000000000001
12,-15.742857142857144,6.144444444444444,-22.6,15.0,8.405000000000001
