MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-8.0,5.0,-13.200000000000001,8.9,65.0
2,-9.200000000000001,8.200000000000001,-11.0,8.5,75.1
3,-5.1000000000000005,8.3,-5.7,13.0,181.0
4,-3.0,12.600000000000001,-7.1000000000000005,17.6,76.19999999999999
5,3.05,21.950000000000003,0.4,23.3,59.85
6,6.7,23.3,4.4,25.700000000000003,90.0
7,7.9,23.200000000000003,5.9,26.200000000000003,126.10000000000001
8,7.700000000000001,29.300000000000004,6.0,30.900000000000002,40.85
9,4.2,19.3,2.9000000000000004,21.8,120.19999999999997
10,-3.2,9.700000000000001,-4.3,11.100000000000001,126.0
11,-3.4000000000000004,7.050000000000001,-6.0,10.600000000000001,169.85000000000002
12,-7.85,5.0,-11.8,8.8,153.54999999999998
