MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-10.516363636363636,4.137254901960786,-15.600000000000001,9.9,84.53090909090908
2,-10.02909090909091,4.989795918367347,-16.1,11.9,65.34363636363635
3,-6.285454545454545,9.023529411764708,-12.5,16.6,66.01818181818183
4,-0.9290909090909091,16.094000000000005,-8.0,23.0,70.92545454545454
5,4.34,20.930612244897954,-1.7000000000000002,28.0,76.93090909090911
6,9.296363636363635,23.582000000000004,3.6,29.1,80.86181818181818
7,14.09818181818182,27.473469387755102,6.9,32.6,104.14363636363638
8,15.845454545454544,28.794117647058815,10.200000000000001,35.4,154.71272727272728
9,9.783333333333335,25.628571428571426,3.4000000000000004,32.6,149.5222222222222
10,2.907407407407407,20.484000000000005,-2.7,24.900000000000002,101.00740740740741
11,-2.827777777777777,14.977551020408166,-9.700000000000001,20.700000000000003,108.3277777777778
12,-7.970370370370369,8.099999999999998,-13.8,16.3,97.21851851851852
