MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-9.547169811320755,2.941509433962266,-15.200000000000001,11.0,131.78679245283018
2,-9.303703703703704,3.6518518518518515,-17.2,15.700000000000001,103.76481481481484
3,-6.066666666666666,8.255555555555555,-14.100000000000001,16.900000000000002,81.38888888888887
4,-0.4962962962962963,16.577777777777776,-5.6000000000000005,27.6,54.10370370370371
5,4.377358490566038,22.321153846153848,0.0,30.200000000000003,52.18301886792453
6,9.045283018867925,24.60943396226415,4.5,31.900000000000002,51.28679245283019
7,14.263636363636365,28.233333333333334,9.4,36.2,75.68113207547171
8,15.7,29.285185185185192,8.9,34.9,115.9962962962963
9,10.541509433962265,25.539622641509435,5.4,33.6,107.05576923076926
10,3.750943396226415,19.986792452830198,-0.6000000000000001,28.8,135.39433962264152
11,-2.59811320754717,13.956603773584904,-9.1,21.8,141.9716981132076
12,-7.396226415094341,6.143396226415096,-13.200000000000001,14.4,136.25660377358489
