DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-14.18,-0.54,-21.50,8.30,14.38,1,1
2,-13.75,-1.37,-23.40,6.40,14.18,1,2
3,-14.25,-1.45,-23.60,7.80,0.33,1,3
4,-15.21,-1.88,-22.10,7.80,16.00,1,4
5,-15.21,-1.72,-25.70,7.30,0.63,1,5
6,-15.34,-1.83,-26.40,9.50,14.12,1,6
7,-15.08,-1.39,-25.40,10.70,11.96,1,7
8,-14.96,-1.03,-24.00,9.70,0.18,1,8
9,-14.60,-0.88,-22.10,10.20,12.24,1,9
10,-14.36,-0.58,-20.60,13.00,0.51,1,10
11,-14.27,-0.77,-21.60,8.40,12.02,1,11
12,-14.80,-0.96,-22.70,13.20,1.50,1,12
13,-15.13,-1.75,-23.20,7.60,12.51,1,13
14,-15.24,-1.81,-24.70,7.60,1.36,1,14
15,-15.41,-1.57,-24.00,8.10,10.78,1,15
16,-15.03,-1.24,-23.50,7.40,10.24,1,16
17,-14.79,-1.70,-23.00,7.40,10.79,1,17
18,-14.99,-1.38,-24.10,9.40,4.23,1,18
19,-15.33,-2.08,-24.40,7.50,1.38,1,19
20,-15.10,-1.64,-21.50,7.20,0.58,1,20
21,-15.02,-1.87,-21.20,7.20,0.78,1,21
22,-15.33,-2.61,-25.80,7.70,1.30,1,22
23,-15.95,-2.49,-27.80,6.80,14.16,1,23
24,-15.55,-1.57,-27.70,10.50,12.08,1,24
25,-15.01,-1.08,-25.00,7.80,0.41,1,25
26,-15.28,-1.12,-27.10,8.30,12.10,1,26
27,-15.03,-1.10,-26.10,7.70,0.64,1,27
28,-14.33,-0.55,-22.80,11.70,12.67,1,28
29,-14.68,-1.04,-23.60,7.60,1.06,1,29
30,-14.11,-0.00,-26.80,15.80,9.92,1,30
31,-14.69,-0.35,-25.30,12.20,16.35,1,31
32,-14.61,-0.53,-24.60,8.80,16.73,2,1
33,-14.19,0.16,-24.70,9.50,29.02,2,2
34,-14.21,0.59,-25.10,11.00,4.57,2,3
35,-13.53,0.92,-28.00,8.80,19.38,2,4
36,-13.02,0.88,-26.20,10.50,2.73,2,5
37,-12.86,0.61,-23.40,10.20,26.52,2,6
38,-12.93,1.39,-23.00,12.60,26.08,2,7
39,-12.69,1.43,-24.30,10.20,6.75,2,8
40,-11.87,2.63,-21.50,11.60,4.96,2,9
41,-11.34,3.32,-21.70,13.20,0.94,2,10
42,-11.22,3.95,-21.10,13.20,25.88,2,11
43,-10.44,3.87,-20.40,12.70,15.88,2,12
44,-10.37,3.60,-21.60,12.10,6.18,2,13
45,-10.88,3.23,-19.80,13.60,14.87,2,14
46,-10.60,3.04,-21.10,11.20,0.36,2,15
47,-10.22,3.28,-18.00,15.50,10.46,2,16
48,-10.83,3.56,-21.20,16.10,10.28,2,17
49,-10.37,2.56,-23.40,12.20,4.44,2,18
50,-10.77,2.67,-21.00,14.30,2.75,2,19
51,-10.64,3.63,-20.00,12.70,1.04,2,20
52,-9.19,3.69,-18.70,16.50,0.86,2,21
53,-9.53,3.55,-18.20,13.20,0.94,2,22
54,-9.09,3.81,-18.90,12.40,0.00,2,23
55,-8.46,4.41,-18.00,14.70,0.10,2,24
56,-8.78,4.66,-20.60,14.00,0.55,2,25
57,-8.71,5.03,-17.60,14.70,0.00,2,26
