DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,1.26,6.30,-8.20,12.10,29.67,1,1
2,0.94,6.02,-8.60,12.60,32.34,1,2
3,0.66,6.14,-7.00,11.90,20.02,1,3
4,0.61,6.46,-7.30,12.20,22.62,1,4
5,0.57,6.40,-10.90,12.20,29.39,1,5
6,1.25,6.54,-9.00,13.70,14.11,1,6
7,0.79,6.74,-13.40,12.50,15.79,1,7
8,1.04,6.88,-14.60,13.50,24.24,1,8
9,1.11,7.01,-6.60,13.30,12.37,1,9
10,1.29,6.80,-12.50,12.80,18.50,1,10
11,1.55,6.78,-16.10,12.40,15.15,1,11
12,1.25,6.79,-10.00,12.50,13.18,1,12
13,0.91,6.72,-9.80,13.30,17.38,1,13
14,0.97,6.55,-9.60,14.00,20.40,1,14
15,0.87,6.03,-10.50,12.90,18.67,1,15
16,0.99,6.20,-7.80,13.60,11.73,1,16
17,0.56,5.84,-7.60,12.40,12.51,1,17
18,0.05,6.31,-6.30,12.80,15.49,1,18
19,0.90,6.44,-5.30,12.20,18.56,1,19
20,0.83,6.57,-6.80,13.50,18.33,1,20
21,0.95,6.46,-6.80,14.00,22.75,1,21
22,1.09,6.50,-4.40,12.70,9.31,1,22
23,0.91,7.05,-5.10,14.20,21.38,1,23
24,1.15,6.91,-4.20,13.20,11.02,1,24
25,0.87,6.41,-6.60,14.40,16.96,1,25
26,0.81,6.69,-8.00,13.40,21.65,1,26
27,1.14,6.63,-6.90,13.90,21.09,1,27
28,0.80,6.68,-8.20,13.10,15.19,1,28
29,1.17,6.11,-5.90,11.80,14.53,1,29
30,0.78,6.17,-5.10,12.00,14.94,1,30
31,0.64,6.92,-8.50,13.70,15.34,1,31
32,0.60,7.35,-13.10,14.20,14.89,2,1
33,1.35,7.43,-5.40,15.40,18.32,2,2
34,1.55,7.35,-6.60,15.00,16.02,2,3
35,2.15,7.14,-5.60,13.90,16.51,2,4
