MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-37.46071428571429,-13.148076923076921,-48.2,-1.9000000000000001,4.823214285714288
2,-33.8375,-6.48148148148148,-45.300000000000004,5.1000000000000005,3.9428571428571435
3,-25.66249999999999,4.244444444444444,-40.0,18.900000000000002,10.796428571428569
4,-9.235714285714284,16.245283018867926,-20.400000000000002,31.700000000000003,22.84642857142857
5,-1.1089285714285715,25.83962264150944,-9.200000000000001,36.2,46.498214285714276
6,7.024999999999999,30.19056603773584,0.30000000000000004,40.5,69.86071428571428
7,11.583928571428572,31.1811320754717,5.6000000000000005,39.400000000000006,123.5625
8,8.325000000000001,28.703846153846168,-1.0,36.5,99.15357142857142
9,-0.7072727272727274,23.56923076923077,-8.4,31.3,52.77636363636363
10,-11.392727272727274,14.922641509433962,-22.200000000000003,28.6,21.539999999999996
11,-26.805454545454545,-0.05185185185185188,-37.0,12.100000000000001,11.478181818181817
12,-35.407272727272726,-11.376923076923077,-45.2,1.0,6.838181818181818
