MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.7000000000000001,11.100000000000001,-6.9,13.5,90.44999999999999
2,-0.45000000000000007,12.05,-3.1,14.200000000000001,109.44999999999999
3,-0.55,13.850000000000001,-4.800000000000001,16.3,84.35000000000001
4,1.1,14.600000000000001,-0.30000000000000004,19.6,71.0
5,3.8,19.6,2.0,24.0,64.30000000000001
6,6.8,21.05,3.7,28.6,50.7
7,9.9,26.0,5.800000000000001,28.0,95.4
8,10.3,23.700000000000003,8.4,24.700000000000003,119.29999999999997
9,6.7,19.3,6.0,22.200000000000003,27.3
10,8.8,18.8,4.6000000000000005,21.3,135.00000000000003
11,-1.0,13.600000000000001,-2.5,14.8,56.3
12,-3.2,10.8,-5.300000000000001,13.4,26.600000000000012
