MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,11.904545454545454,28.45,-1.6,33.2,7.116279069767442
2,12.520000000000001,28.202222222222222,3.0,34.5,5.1755555555555555
3,13.117391304347825,28.44130434782608,8.5,33.9,1.8152173913043474
4,15.095555555555556,29.49318181818182,0.1,34.4,6.035555555555558
5,18.435555555555553,31.564444444444437,13.600000000000001,35.6,1.513636363636364
6,22.937777777777782,33.842222222222226,11.200000000000001,38.800000000000004,27.268888888888895
7,23.27906976744186,34.52790697674418,15.100000000000001,38.7,122.21860465116276
8,23.08478260869565,34.58260869565217,-24.700000000000003,38.300000000000004,169.5608695652174
9,23.082222222222224,34.36888888888889,19.0,36.800000000000004,167.66666666666666
10,21.486666666666675,33.913333333333334,16.8,38.0,43.88666666666667
11,16.73695652173913,32.19555555555554,10.0,36.4,33.48478260869565
12,13.234883720930236,29.472093023255812,7.5,33.4,15.288372093023256
