MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,21.33095238095238,32.285365853658526,18.0,34.6,26.176190476190477
2,21.08604651162791,32.90714285714286,15.0,37.0,46.3
3,21.481395348837207,33.40952380952381,15.600000000000001,35.800000000000004,45.08823529411764
4,22.134146341463424,33.77317073170731,15.5,36.0,33.01904761904762
5,22.338095238095235,34.334999999999994,13.0,37.4,21.575000000000006
6,21.83953488372093,34.800000000000004,8.0,37.2,19.435000000000002
7,21.609302325581403,34.931707317073176,16.5,39.800000000000004,19.035
8,21.541860465116276,34.80243902439023,11.600000000000001,37.2,16.977272727272727
9,21.502325581395354,34.03809523809523,17.8,38.0,25.039285714285718
10,21.60487804878049,33.15121951219511,14.0,37.2,40.85
11,21.9452380952381,32.47380952380953,11.4,35.4,43.26086956521739
12,21.40232558139535,32.060975609756106,15.600000000000001,36.1,40.625
