DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,16.04,21.20,11.60,24.10,47.06,1,1
2,16.20,21.41,11.30,25.40,24.26,1,2
3,16.24,21.07,12.00,25.50,40.97,1,3
4,16.74,21.25,11.50,24.80,48.18,1,4
5,16.26,21.02,12.20,26.10,39.80,1,5
6,16.09,20.42,10.80,23.80,25.23,1,6
7,15.42,20.53,10.10,23.90,18.94,1,7
8,15.51,21.02,9.60,23.80,31.41,1,8
9,16.84,20.90,12.60,24.60,19.69,1,9
10,15.95,20.91,12.30,23.20,25.59,1,10
11,15.82,20.71,11.30,23.90,23.44,1,11
12,15.71,20.25,11.10,23.50,19.85,1,12
13,15.26,20.47,11.00,23.30,16.61,1,13
14,15.24,20.00,10.00,23.60,21.38,1,14
15,14.93,20.23,11.00,23.90,23.97,1,15
16,15.69,20.66,11.00,24.60,11.67,1,16
17,15.43,20.20,11.20,23.30,36.76,1,17
18,15.28,20.33,10.60,23.90,20.09,1,18
19,15.39,20.37,10.90,23.10,10.24,1,19
20,15.32,20.29,10.80,24.10,21.26,1,20
21,15.38,20.22,11.20,24.30,25.34,1,21
22,15.52,20.07,11.60,24.20,22.97,1,22
23,15.18,19.86,11.40,23.50,32.41,1,23
24,15.23,19.79,10.60,22.80,30.74,1,24
25,14.81,19.89,8.90,23.70,7.58,1,25
26,15.60,20.06,11.50,23.30,11.62,1,26
27,14.98,19.98,10.30,23.40,48.53,1,27
28,14.75,19.69,11.10,23.00,25.88,1,28
29,14.81,19.65,11.00,23.50,32.91,1,29
30,14.60,19.61,10.40,22.70,9.24,1,30
31,14.77,19.89,10.70,23.40,28.26,1,31
32,14.91,20.12,9.90,24.00,26.21,2,1
33,15.57,20.07,11.80,23.80,39.56,2,2
34,14.87,19.38,10.00,23.80,25.48,2,3
35,13.83,19.56,9.60,22.60,33.00,2,4
36,14.66,19.55,10.00,23.00,15.30,2,5
37,14.64,19.87,10.40,22.80,31.35,2,6
38,15.05,19.71,10.00,23.40,10.00,2,7
39,15.03,19.89,10.60,23.20,38.12,2,8
40,15.06,20.09,10.60,23.50,10.94,2,9
41,14.63,19.81,10.40,23.00,17.39,2,10
42,14.70,19.36,8.90,23.10,12.06,2,11
43,14.71,19.71,10.90,23.40,13.33,2,12
44,14.51,19.91,9.30,23.00,19.71,2,13
45,14.76,20.08,10.50,24.20,13.60,2,14
46,15.10,20.64,10.60,23.60,54.39,2,15
47,15.07,20.18,10.90,23.90,13.75,2,16
48,14.96,20.04,9.40,24.20,14.38,2,17
49,15.41,20.04,10.30,23.90,18.09,2,18
50,14.95,19.83,10.10,23.60,15.62,2,19
51,15.78,19.90,12.10,23.90,18.18,2,20
52,15.24,20.33,9.90,23.30,26.25,2,21
53,15.04,19.87,10.90,24.20,12.50,2,22
54,14.89,19.85,11.30,23.10,34.38,2,23
55,14.99,20.41,9.80,23.70,47.91,2,24
56,15.13,19.96,9.60,23.80,12.09,2,25
57,14.63,19.98,10.50,23.80,20.66,2,26
58,15.62,20.33,10.90,23.70,25.34,2,27
59,15.87,20.37,10.00,23.40,29.70,2,28
60,15.12,19.82,11.10,23.00,3.33,2,29
61,15.84,20.67,9.20,24.60,15.94,3,1
62,15.68,20.53,10.40,24.40,12.69,3,2
63,15.12,20.32,9.80,24.00,10.81,3,3
64,15.18,20.38,11.40,22.50,50.24,3,4
65,15.62,20.47,10.50,23.60,28.94,3,5
66,15.45,20.34,10.70,24.00,27.61,3,6
67,14.98,20.19,10.40,23.50,19.00,3,7
68,14.84,19.81,10.90,23.30,25.45,3,8
69,15.52,20.05,10.70,24.20,5.97,3,9
70,15.90,20.89,11.00,24.30,21.47,3,10
71,16.05,20.91,10.80,23.80,39.73,3,11
72,16.27,21.14,11.90,26.00,17.44,3,12
73,16.18,20.80,11.10,24.20,23.62,3,13
74,15.89,20.83,11.70,25.20,52.06,3,14
75,16.74,21.17,10.70,26.60,19.38,3,15
76,16.79,21.32,10.00,24.50,20.44,3,16
77,16.41,21.48,11.50,24.70,9.12,3,17
78,16.28,21.27,12.00,26.00,6.83,3,18
79,16.37,21.07,12.40,26.50,19.73,3,19
80,16.74,21.25,12.00,25.50,40.62,3,20
81,17.25,21.70,10.90,26.30,23.44,3,21
