PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1992-12-01,1992,12,22.10,23.60,21.90,23.70,592.20,29.70,32.00,28.10,33.60,745.10,,,,,,26,24,
1993-02-01,1993,2,21.60,23.40,21.30,23.60,513.90,28.50,32.90,26.10,34.80,651.50,,,,,,23,21,
1993-03-01,1993,3,22.10,23.10,21.80,23.40,588.00,30.00,33.70,26.40,33.90,761.10,,,,,,26,24,
1993-04-01,1993,4,22.20,24.10,21.10,24.50,648.00,29.80,33.00,26.00,33.90,882.20,,,,,,28,28,
1993-05-01,1993,5,22.80,24.20,22.10,24.60,540.20,,,,,,,,,,,23,,
1993-06-01,1993,6,21.80,23.40,21.30,24.10,524.70,28.90,33.20,28.00,33.80,699.00,,,,,,23,22,
1993-11-01,1993,11,22.80,24.20,22.60,24.50,514.50,30.10,33.80,28.80,34.70,680.00,,,,,,22,21,
1993-12-01,1993,12,22.30,24.30,22.00,24.50,586.00,30.40,33.20,29.00,33.70,896.60,,,,,,25,28,
1994-01-01,1994,1,22.60,23.50,22.20,23.70,621.60,29.20,32.40,27.00,32.70,746.50,,,,,,27,24,
1994-02-01,1994,2,22.60,23.70,21.40,24.00,505.00,29.90,33.70,28.80,34.80,735.80,,,,,,22,23,
1994-03-01,1994,3,,,,,,29.70,33.40,26.20,33.80,687.40,,,,,,,22,
1994-04-01,1994,4,22.40,24.40,22.20,24.70,603.10,29.40,33.50,27.60,33.70,893.10,,,,,,26,28,
1994-05-01,1994,5,22.50,24.10,21.10,24.60,538.70,29.60,33.20,27.80,34.10,854.30,,,,,,23,27,
1994-06-01,1994,6,22.80,24.20,22.40,24.20,562.30,29.70,32.90,29.70,33.20,758.10,,,,,,24,24,
1994-07-01,1994,7,20.40,23.30,20.00,24.20,571.40,30.60,32.70,28.90,33.40,826.10,,,,,,26,26,
1994-08-01,1994,8,21.20,23.40,19.80,23.60,667.90,30.80,34.20,29.80,34.60,944.90,,,,,,30,29,
1994-09-01,1994,9,20.70,23.40,20.40,23.90,556.40,,,,,,,,,,,25,,
1994-10-01,1994,10,22.10,23.80,21.10,24.30,660.20,31.80,34.50,29.90,35.00,893.50,,,,,,29,27,
1994-11-01,1994,11,22.60,23.80,22.00,24.30,535.90,32.00,34.80,30.80,35.90,807.90,,,,,,23,24,
1994-12-01,1994,12,22.60,23.90,22.10,24.60,556.10,29.60,34.00,28.40,34.40,821.80,,,,,,24,26,
1995-01-01,1995,1,22.70,24.10,22.20,24.30,608.10,29.90,33.00,28.60,33.60,852.80,,,,,,26,27,
1995-02-01,1995,2,21.80,23.80,21.60,23.80,550.70,30.00,33.00,27.90,33.20,660.80,,,,,,24,21,
1995-04-01,1995,4,23.00,24.00,22.50,25.00,634.90,29.90,33.40,25.40,33.50,825.20,,,,,,27,26,
1995-05-01,1995,5,22.40,24.90,22.10,25.90,589.10,29.50,33.80,27.00,34.20,864.50,,,,,,25,27,
1995-06-01,1995,6,22.90,24.40,22.40,24.60,683.10,30.80,33.70,29.20,33.80,810.10,,,,,,29,25,
1995-07-01,1995,7,22.00,23.40,21.40,23.60,661.90,30.50,33.20,26.80,33.40,919.60,,,,,,29,29,
1995-08-01,1995,8,22.00,23.90,21.00,24.20,644.90,30.10,32.40,27.00,38.00,879.00,,,,,,28,28,
1995-09-01,1995,9,22.20,24.20,21.60,24.60,594.70,31.00,33.20,29.90,33.40,708.10,,,,,,26,22,
1995-10-01,1995,10,22.80,24.20,22.10,24.60,537.60,30.80,33.70,29.70,33.90,710.90,,,,,,23,22,
1995-11-01,1995,11,22.10,24.10,21.00,24.90,536.20,30.40,33.30,29.90,33.80,799.90,,,,,,23,25,
1995-12-01,1995,12,22.20,23.20,21.00,23.30,612.40,29.40,33.00,27.90,33.60,876.00,,,,,,27,28,
