MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-6.53529411764706,5.66,-17.0,10.8,66.05624999999999
2,-5.7,8.313333333333334,-15.200000000000001,17.7,57.993333333333325
3,-2.1470588235294117,12.688235294117648,-8.1,22.0,72.7
4,-0.44705882352941173,16.980000000000004,-6.9,22.8,42.15714285714285
5,4.227777777777778,21.658823529411762,-1.0,27.0,42.03529411764707
6,7.747368421052631,23.45,1.2000000000000002,32.0,44.544444444444444
7,9.67222222222222,26.007142857142856,5.0,34.0,40.942857142857136
8,9.710526315789474,25.92666666666667,5.0,36.6,39.04666666666666
9,7.072222222222222,22.164285714285715,0.8,27.6,40.462500000000006
10,2.6277777777777778,17.076470588235296,-2.4000000000000004,24.0,52.56470588235294
11,-1.8944444444444446,10.747058823529414,-9.700000000000001,16.0,90.0705882352941
12,-4.833333333333333,7.335294117647059,-13.0,15.600000000000001,95.6
