MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,22.288095238095238,31.292857142857137,16.2,33.9,21.873076923076926
2,22.009090909090908,31.897727272727256,12.0,34.0,23.507692307692306
3,22.38636363636364,32.445454545454545,19.1,34.4,29.552
4,22.883333333333326,32.721951219512185,21.0,34.4,64.30833333333334
5,23.195238095238093,32.778048780487794,19.0,36.0,42.033333333333324
6,22.981395348837214,32.451219512195124,20.0,34.0,33.753571428571426
7,22.581395348837216,32.088095238095235,19.6,33.6,39.78636363636363
8,22.60681818181818,32.13023255813953,20.0,35.0,20.26521739130435
9,22.485714285714284,32.22439024390244,19.8,35.0,47.55185185185186
10,22.730232558139537,32.21627906976744,19.0,34.800000000000004,51.43703703703705
11,22.78333333333333,31.800000000000004,19.0,33.2,44.440740740740736
12,22.8046511627907,31.44047619047619,15.8,33.800000000000004,32.17666666666667
