MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-28.90357142857142,-3.333928571428572,-39.6,6.9,17.501785714285713
2,-26.324999999999992,-0.5482142857142855,-37.6,8.1,14.573214285714284
3,-17.6,13.482142857142858,-31.400000000000002,26.0,31.14285714285715
4,-2.144642857142857,24.705357142857142,-13.700000000000001,34.5,19.901785714285715
5,4.228571428571429,30.22142857142858,-3.0,36.6,24.516071428571433
6,10.064285714285715,33.47142857142858,2.2,39.7,24.419642857142854
7,12.45892857142857,35.13928571428572,6.800000000000001,41.6,30.00892857142858
8,10.401785714285717,34.74107142857142,0.1,40.5,22.921428571428574
9,3.185454545454545,30.018181818181812,-7.300000000000001,37.800000000000004,19.54181818181819
10,-4.094545454545455,21.738181818181822,-12.9,31.3,16.44363636363636
11,-15.919999999999998,10.240000000000004,-31.900000000000002,25.1,30.634545454545453
12,-25.69090909090909,-0.9509090909090907,-40.1,12.4,35.3090909090909
