MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-16.425454545454546,2.213725490196079,39.48846153846154
2,-16.347272727272728,2.3080000000000003,40.69615384615385
3,-9.836363636363636,5.895999999999999,65.33962264150944
4,-2.932727272727273,11.934,75.36981132075469
5,1.8109090909090904,16.955102040816328,107.76037735849057
6,6.374545454545456,19.396,105.3037037037037
7,11.10727272727273,23.289795918367354,110.3867924528302
8,13.010909090909093,24.368000000000016,127.8660377358491
9,7.644444444444442,22.429166666666664,136.57254901960786
10,0.388888888888889,17.766000000000005,103.23333333333336
11,-5.627777777777778,12.685714285714282,63.778431372549
12,-12.514814814814812,6.125531914893619,50.30999999999999
