MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-16.33333333333333,3.0660000000000007,-23.3,11.100000000000001,1.7962962962962963
2,-12.511111111111116,11.262745098039215,-20.400000000000002,19.1,0.5481481481481482
3,-5.057407407407408,21.782692307692304,-13.100000000000001,30.200000000000003,1.5604166666666666
4,2.303703703703704,29.952941176470585,-6.0,40.1,1.1196078431372551
5,7.532075471698114,34.534000000000006,0.7000000000000001,41.400000000000006,2.8924528301886796
6,12.673584905660379,37.656000000000006,4.9,42.2,7.315094339622642
7,15.83584905660378,39.114000000000004,10.100000000000001,43.800000000000004,10.635849056603774
8,13.407547169811322,38.30408163265305,6.9,43.1,5.254716981132076
9,7.124528301886792,33.408,-1.8,39.6,0.7826923076923078
10,-1.1377358490566034,26.233333333333334,-8.200000000000001,32.800000000000004,0.392
11,-7.709433962264153,15.884615384615385,-15.700000000000001,25.1,0.6784313725490198
12,-14.792452830188685,4.882,-21.400000000000002,17.5,1.6264150943396227
