MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-15.34821428571429,7.496153846153846,-22.900000000000002,17.3,5.566071428571431
2,-11.739285714285712,11.866666666666665,-19.8,23.8,8.14
3,-5.499999999999999,19.09629629629629,-15.4,29.200000000000003,14.866071428571427
4,0.5125,26.522641509433967,-6.300000000000001,36.7,28.5625
5,6.2321428571428585,30.563461538461542,-2.0,36.5,44.64642857142858
6,11.816071428571425,33.00377358490566,5.5,39.300000000000004,67.94642857142858
7,15.160714285714278,33.62264150943397,9.8,38.5,121.9
8,13.6125,32.083018867924544,8.3,36.9,117.94285714285716
9,7.55090909090909,27.663461538461544,-3.0,37.5,79.51454545454546
10,-0.06909090909090922,22.484905660377358,-8.1,29.700000000000003,42.556363636363635
11,-6.7690909090909095,16.547169811320757,-17.0,25.700000000000003,14.512727272727275
12,-13.390909090909089,8.765384615384617,-23.0,19.900000000000002,10.103703703703703
