MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-6.9,9.100000000000001,-12.0,13.0,34.900000000000006
2,-7.6000000000000005,7.95,-15.4,14.5,28.8
3,-1.4500000000000002,15.3,-3.8000000000000003,20.1,49.74999999999999
4,-2.5000000000000004,17.833333333333336,-6.5,20.8,34.96666666666666
5,2.4000000000000004,23.5,-2.5,29.6,35.150000000000006
6,5.75,25.625,0.30000000000000004,32.9,63.0
7,7.366666666666667,27.200000000000003,4.2,34.5,43.76666666666667
8,8.350000000000001,28.900000000000006,3.8000000000000003,36.800000000000004,41.425
9,4.866666666666667,21.000000000000004,0.6000000000000001,28.6,89.30000000000001
10,-1.1333333333333335,18.0,-4.800000000000001,23.200000000000003,47.63333333333333
11,-1.0333333333333334,10.666666666666666,-3.3000000000000003,14.200000000000001,97.69999999999997
12,-4.900000000000001,9.266666666666667,-7.300000000000001,12.4,60.46666666666667
