MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-7.0,4.2,-12.200000000000001,9.1,9.200000000000001
2,-10.15,10.25,-15.8,12.700000000000001,17.35
3,-2.5,15.9,-4.1000000000000005,18.900000000000002,50.55
4,-2.1500000000000004,19.200000000000003,-5.2,27.5,29.750000000000007
5,3.9,24.733333333333334,-1.2000000000000002,28.3,29.46666666666667
6,7.65,28.233333333333334,2.6,33.2,69.625
7,10.3,30.3,7.7,34.800000000000004,57.35
8,11.1,33.13333333333333,5.7,36.6,25.3
9,5.5,24.5,1.4000000000000001,27.700000000000003,31.35
10,-2.6,17.35,-5.800000000000001,18.900000000000002,35.9
11,-3.9,10.9,-5.7,16.7,34.3
12,-12.350000000000001,6.65,-14.0,11.200000000000001,27.650000000000006
