DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-26.86,-14.77,-37.90,-0.60,15.91,1,1
2,-26.55,-14.38,-40.40,-4.20,19.07,1,2
3,-26.36,-14.36,-38.50,0.60,1.94,1,3
4,-27.35,-15.04,-37.80,-0.60,18.25,1,4
5,-27.48,-14.58,-35.10,-6.50,5.00,1,5
6,-26.34,-13.67,-34.40,0.40,19.58,1,6
7,-25.82,-13.17,-37.20,-1.10,3.51,1,7
8,-26.03,-13.40,-37.10,1.30,17.07,1,8
9,-26.43,-14.57,-35.50,0.90,3.74,1,9
10,-27.17,-14.88,-38.10,2.20,16.40,1,10
11,-27.51,-14.41,-41.70,-0.90,3.48,1,11
12,-27.19,-14.84,-38.00,2.90,16.67,1,12
13,-27.64,-15.09,-37.00,2.90,3.41,1,13
14,-27.58,-14.66,-37.20,-3.20,1.61,1,14
15,-28.55,-14.84,-37.00,-5.40,15.06,1,15
16,-27.42,-14.53,-37.70,-6.50,0.82,1,16
17,-27.97,-13.46,-36.90,0.50,15.52,1,17
18,-26.81,-13.37,-34.40,-1.20,7.94,1,18
19,-26.45,-13.50,-34.40,-3.10,8.27,1,19
20,-26.96,-13.51,-34.70,-4.40,6.98,1,20
21,-27.24,-13.92,-36.50,-1.90,1.18,1,21
22,-27.18,-13.52,-37.60,-5.90,6.39,1,22
23,-26.71,-13.86,-38.70,-6.00,4.98,1,23
24,-27.28,-13.13,-37.20,-3.20,20.23,1,24
25,-26.81,-13.36,-37.20,-2.10,5.47,1,25
26,-27.58,-12.75,-37.70,-2.40,20.83,1,26
27,-26.65,-12.73,-37.60,0.20,5.08,1,27
28,-26.91,-13.22,-36.80,2.10,19.02,1,28
29,-27.15,-12.77,-37.60,-3.70,1.43,1,29
30,-27.08,-12.79,-37.00,-1.80,5.13,1,30
31,-27.42,-12.41,-35.90,-2.20,30.74,1,31
32,-26.02,-12.14,-35.80,-2.80,2.20,2,1
33,-26.27,-12.26,-34.30,-3.10,16.47,2,2
34,-25.76,-11.73,-34.40,-0.70,3.35,2,3
35,-25.73,-11.34,-38.40,0.80,15.70,2,4
36,-26.01,-10.69,-36.70,-1.20,0.40,2,5
37,-24.67,-10.29,-35.00,-2.20,20.29,2,6
38,-24.75,-10.33,-36.50,1.60,4.84,2,7
39,-24.96,-10.35,-33.50,-0.30,3.10,2,8
40,-24.50,-10.13,-34.20,-1.20,3.39,2,9
41,-24.38,-9.40,-33.90,1.20,21.41,2,10
42,-24.15,-9.56,-35.70,2.10,4.58,2,11
43,-24.89,-8.93,-34.90,4.80,2.51,2,12
44,-23.78,-8.30,-34.70,6.40,1.59,2,13
45,-23.24,-8.47,-36.10,2.10,2.71,2,14
46,-22.98,-8.78,-35.30,2.60,17.28,2,15
47,-23.16,-8.16,-34.40,3.00,2.06,2,16
48,-22.47,-7.33,-32.20,5.20,17.55,2,17
49,-22.13,-6.75,-30.50,5.20,1.58,2,18
50,-21.32,-6.45,-30.80,5.40,3.36,2,19
51,-20.57,-6.87,-32.10,3.80,1.40,2,20
52,-20.65,-6.61,-35.10,3.60,2.39,2,21
53,-20.73,-6.63,-32.50,3.00,5.31,2,22
54,-21.25,-6.83,-32.30,4.00,2.45,2,23
55,-21.61,-6.03,-33.50,8.00,2.72,2,24
56,-21.72,-5.28,-35.00,8.50,18.24,2,25
57,-20.12,-4.41,-32.10,7.50,1.35,2,26
58,-19.47,-3.98,-31.00,7.30,1.08,2,27
59,-18.65,-3.46,-35.80,7.30,19.26,2,28
60,-16.81,-3.33,-25.90,3.90,4.46,2,29
61,-19.93,-4.00,-33.30,9.50,1.70,3,1
62,-19.55,-3.95,-30.90,8.30,6.34,3,2
63,-18.59,-2.91,-31.90,5.30,8.21,3,3
64,-17.16,-2.25,-29.10,9.60,11.98,3,4
65,-16.86,-1.95,-28.20,10.50,24.20,3,5
66,-17.07,-2.05,-30.00,9.70,15.06,3,6
67,-16.49,-1.73,-29.70,7.90,2.62,3,7
68,-15.73,-0.82,-29.00,15.10,11.94,3,8
69,-14.98,-0.73,-29.80,12.60,8.85,3,9
70,-14.19,-0.75,-26.70,10.80,35.17,3,10
71,-14.51,-0.37,-23.90,9.90,4.70,3,11
72,-13.56,0.41,-27.90,14.00,20.43,3,12
73,-12.40,0.47,-26.00,14.20,15.63,3,13
74,-13.12,0.96,-24.90,9.50,20.08,3,14
75,-11.73,1.31,-24.30,9.80,8.51,3,15
76,-11.03,1.32,-23.00,8.20,24.81,3,16
77,-10.88,2.01,-26.00,9.50,19.63,3,17
78,-10.04,2.30,-29.30,9.80,10.53,3,18
79,-9.22,2.65,-25.80,12.50,6.18,3,19
80,-9.19,2.72,-21.50,14.00,5.76,3,20
81,-9.38,2.93,-23.90,15.50,22.53,3,21
82,-8.98,3.79,-22.40,15.50,14.10,3,22
83,-8.27,3.74,-20.00,13.80,8.27,3,23
84,-7.69,4.05,-19.70,13.90,6.48,3,24
85,-7.15,4.47,-19.60,13.80,5.18,3,25
86,-7.14,4.88,-21.90,14.30,5.58,3,26
87,-6.34,6.42,-18.30,18.30,2.86,3,27
88,-5.59,7.17,-19.60,19.40,4.85,3,28
89,-5.08,6.78,-16.70,17.50,5.67,3,29
90,-5.18,6.48,-14.50,19.00,8.30,3,30
91,-4.68,7.21,-14.80,19.60,3.35,3,31
