DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-8.08,-1.25,-15.20,4.10,17.96,1,1
2,-8.78,-1.45,-14.90,4.50,16.60,1,2
3,-8.43,-1.97,-15.80,5.40,17.11,1,3
4,-8.82,-1.47,-14.10,6.10,13.54,1,4
5,-9.54,-2.48,-15.20,8.30,12.06,1,5
6,-9.52,-2.68,-15.10,3.20,14.77,1,6
7,-9.42,-2.33,-14.30,7.20,14.19,1,7
8,-9.47,-2.04,-15.60,6.80,16.85,1,8
9,-9.21,-1.82,-17.00,7.30,18.82,1,9
10,-9.12,-2.09,-14.30,8.10,20.65,1,10
11,-9.58,-3.19,-15.80,7.60,16.26,1,11
12,-9.96,-2.99,-16.60,6.20,22.14,1,12
13,-9.95,-2.71,-19.10,9.50,11.63,1,13
14,-9.35,-2.75,-16.90,4.70,16.43,1,14
15,-9.43,-2.87,-14.20,4.90,16.87,1,15
16,-10.29,-2.71,-18.10,1.90,16.27,1,16
17,-9.54,-2.94,-16.10,4.20,24.96,1,17
18,-10.40,-2.65,-17.50,4.30,10.73,1,18
19,-9.46,-3.21,-14.90,3.90,15.31,1,19
20,-10.57,-3.12,-18.50,8.80,17.95,1,20
21,-10.84,-3.56,-20.10,4.50,21.57,1,21
22,-10.47,-3.00,-18.20,7.80,18.18,1,22
23,-10.57,-2.81,-20.50,6.40,23.96,1,23
24,-10.25,-3.42,-21.80,5.30,21.80,1,24
25,-10.85,-3.57,-20.60,5.70,24.02,1,25
26,-11.43,-3.78,-20.00,5.60,16.91,1,26
27,-11.10,-2.63,-17.40,7.70,15.16,1,27
28,-10.48,-3.25,-18.40,4.80,23.60,1,28
29,-11.10,-3.54,-21.00,6.50,16.22,1,29
30,-11.59,-3.57,-20.00,7.00,21.81,1,30
31,-11.90,-3.49,-19.90,4.90,23.20,1,31
32,-11.23,-3.49,-20.60,3.00,16.21,2,1
33,-10.83,-3.49,-23.10,10.70,14.23,2,2
34,-10.54,-3.64,-17.20,5.40,12.04,2,3
35,-10.93,-3.39,-18.70,6.80,10.57,2,4
36,-11.03,-3.68,-20.20,7.00,12.84,2,5
37,-11.85,-3.32,-20.90,5.00,15.23,2,6
38,-10.47,-3.38,-19.30,5.30,15.17,2,7
39,-11.25,-3.44,-17.80,4.80,13.89,2,8
40,-11.66,-3.50,-19.30,4.80,11.21,2,9
41,-11.48,-3.23,-18.10,4.10,17.39,2,10
42,-11.28,-3.55,-19.70,4.50,9.74,2,11
43,-11.30,-3.18,-22.70,7.80,10.64,2,12
44,-12.01,-3.31,-22.00,10.70,9.16,2,13
45,-11.51,-2.81,-24.60,10.50,18.04,2,14
46,-10.82,-2.75,-23.70,6.60,7.82,2,15
47,-10.87,-3.11,-23.50,6.30,26.29,2,16
48,-10.66,-3.24,-24.10,6.30,18.81,2,17
49,-10.09,-2.58,-24.70,8.90,14.74,2,18
50,-10.18,-2.25,-17.50,17.10,13.76,2,19
51,-10.52,-1.55,-19.80,6.40,14.70,2,20
52,-9.76,-2.18,-16.90,10.20,24.34,2,21
53,-10.02,-2.12,-20.20,8.90,14.53,2,22
54,-9.80,-1.46,-20.20,12.40,20.55,2,23
55,-10.29,-2.26,-22.00,6.10,15.02,2,24
56,-10.32,-1.87,-23.20,9.20,7.48,2,25
57,-10.51,-1.46,-22.20,8.00,10.30,2,26
58,-9.43,-0.90,-19.40,8.60,15.95,2,27
59,-9.09,-0.54,-18.80,10.30,16.88,2,28
60,-10.06,-0.16,-14.90,6.60,8.42,2,29
61,-8.34,-0.14,-15.80,8.70,15.63,3,1
62,-8.44,-1.61,-16.50,8.30,35.48,3,2
63,-9.45,-1.74,-18.20,5.90,11.69,3,3
64,-9.10,-1.30,-20.10,10.30,15.47,3,4
65,-8.05,0.14,-18.10,14.10,16.09,3,5
66,-8.43,-0.34,-19.00,10.40,14.78,3,6
67,-7.85,0.46,-14.70,11.00,12.43,3,7
68,-8.49,-0.03,-15.60,13.70,11.20,3,8
69,-7.23,0.70,-16.40,13.10,10.15,3,9
70,-8.17,0.26,-19.20,9.70,20.61,3,10
71,-6.18,0.84,-15.20,10.80,11.25,3,11
72,-7.10,0.56,-18.90,7.20,13.32,3,12
73,-6.49,0.80,-20.10,11.10,8.07,3,13
74,-6.23,1.13,-14.70,10.10,13.21,3,14
75,-5.72,1.86,-19.20,12.00,18.68,3,15
76,-5.94,1.95,-13.20,13.10,20.02,3,16
77,-5.58,2.68,-10.90,16.90,21.47,3,17
78,-4.59,2.28,-10.00,11.40,21.02,3,18
79,-4.89,2.84,-12.10,14.60,9.65,3,19
80,-5.01,2.61,-11.10,15.20,15.47,3,20
81,-4.96,2.28,-14.20,14.50,10.87,3,21
82,-4.68,2.20,-11.40,11.80,16.41,3,22
83,-4.78,2.73,-9.70,15.50,5.44,3,23
84,-4.66,3.13,-10.70,13.20,16.94,3,24
85,-4.11,3.85,-10.40,13.50,21.28,3,25
86,-3.94,3.87,-9.70,13.30,10.27,3,26
87,-3.58,4.43,-9.90,15.10,12.40,3,27
88,-3.31,5.07,-9.00,18.70,8.84,3,28
89,-2.98,5.58,-11.00,18.00,6.07,3,29
90,-2.69,5.50,-9.90,15.60,15.26,3,30
91,-3.12,4.61,-8.50,14.40,41.82,3,31
92,-3.19,4.49,-9.50,17.30,21.65,4,1
93,-3.20,4.77,-9.30,11.90,10.52,4,2
94,-2.31,6.77,-11.20,18.10,18.60,4,3
95,-1.64,7.49,-8.50,19.90,18.40,4,4
96,-0.84,7.99,-8.20,16.70,13.98,4,5
97,-0.44,7.58,-6.50,18.60,17.50,4,6
98,-0.68,7.29,-4.60,21.10,12.34,4,7
99,-1.23,6.68,-6.00,18.80,9.86,4,8
100,-0.71,7.97,-6.70,17.10,19.16,4,9
101,-0.81,7.65,-5.70,18.20,24.93,4,10
102,-0.44,7.89,-4.60,19.40,23.65,4,11
103,-0.49,8.13,-5.50,19.10,9.32,4,12
104,0.42,8.74,-3.60,20.00,14.89,4,13
105,-0.58,8.66,-5.10,17.70,15.75,4,14
106,0.02,9.08,-4.60,20.40,11.80,4,15
107,0.24,9.43,-6.30,23.20,40.86,4,16
108,1.12,9.81,-3.60,23.40,24.20,4,17
109,0.77,9.31,-3.70,25.90,13.48,4,18
110,1.13,9.64,-3.40,25.10,18.96,4,19
111,0.67,10.17,-4.60,19.90,18.55,4,20
112,1.06,10.94,-3.30,30.80,21.40,4,21
113,1.54,10.07,-4.50,22.70,11.72,4,22
114,1.79,11.04,-3.50,20.80,14.69,4,23
115,1.90,12.47,-2.00,25.50,9.52,4,24
116,2.35,11.70,-3.70,23.40,23.42,4,25
117,3.12,12.64,-1.80,24.60,9.66,4,26
118,3.22,11.94,-1.40,23.80,21.19,4,27
119,2.30,11.66,-2.10,23.60,28.63,4,28
120,2.26,12.39,-2.40,25.60,22.98,4,29
121,3.59,12.48,-1.10,27.70,39.24,4,30
122,2.98,12.37,-3.20,30.40,18.13,5,1
123,2.69,11.74,-1.50,25.20,26.17,5,2
124,3.27,12.88,-1.80,25.10,28.59,5,3
125,3.22,11.83,-2.90,26.00,22.61,5,4
126,3.53,13.65,-0.30,27.40,31.67,5,5
127,3.50,14.45,-1.70,29.40,11.96,5,6
128,4.54,14.08,-1.70,27.40,22.28,5,7
129,3.92,13.61,-2.60,23.10,17.18,5,8
130,4.50,14.19,0.20,28.00,15.76,5,9
131,4.64,14.05,0.20,25.80,22.93,5,10
132,4.87,14.59,0.20,26.30,21.30,5,11
133,5.37,15.02,0.60,27.80,22.81,5,12
134,4.74,14.42,-1.40,26.90,33.74,5,13
135,5.11,13.44,0.20,28.30,28.47,5,14
136,5.26,15.94,-0.10,30.10,20.29,5,15
137,5.92,15.54,0.10,31.70,33.47,5,16
138,5.50,15.17,-0.40,29.40,36.14,5,17
139,5.66,14.25,-1.30,27.30,20.12,5,18
140,6.10,15.04,0.80,29.40,18.30,5,19
141,5.76,15.69,-0.10,27.20,30.72,5,20
142,5.85,14.28,0.40,29.50,30.29,5,21
143,4.85,14.36,0.20,25.50,20.52,5,22
144,5.27,13.91,-0.30,26.40,18.34,5,23
145,5.24,13.40,1.30,25.30,15.14,5,24
146,6.00,14.78,0.10,30.60,25.02,5,25
147,7.18,16.38,0.60,37.00,22.65,5,26
148,7.26,15.68,1.20,26.50,29.29,5,27
149,7.25,16.90,2.10,27.00,34.26,5,28
150,7.17,16.69,0.90,28.90,27.15,5,29
151,6.62,15.87,1.10,30.60,19.29,5,30
152,6.64,14.96,1.50,31.00,32.62,5,31
153,6.15,14.38,1.00,26.60,41.61,6,1
154,6.72,14.50,0.70,30.10,26.82,6,2
155,7.22,15.22,-0.30,31.50,24.43,6,3
156,7.92,15.30,2.50,26.30,33.11,6,4
157,8.31,16.23,3.90,28.40,25.02,6,5
158,8.84,18.55,2.80,30.20,12.32,6,6
159,8.77,17.62,2.80,30.80,17.39,6,7
160,8.83,16.19,3.60,28.50,11.80,6,8
161,8.90,17.00,3.30,26.90,14.80,6,9
162,8.90,16.57,2.20,29.60,34.02,6,10
163,9.01,15.89,1.40,29.80,28.17,6,11
164,8.72,16.53,3.40,31.50,33.32,6,12
165,8.75,16.07,1.20,29.80,29.84,6,13
166,8.98,16.52,3.60,25.40,45.44,6,14
167,8.89,16.21,2.00,26.80,21.46,6,15
168,9.13,15.69,3.70,28.80,43.51,6,16
169,9.51,16.52,5.10,27.50,43.10,6,17
170,9.49,16.65,5.00,29.80,47.02,6,18
171,9.85,16.09,5.00,27.30,23.51,6,19
172,10.09,16.73,4.70,30.30,27.08,6,20
173,10.24,16.11,5.50,23.70,17.49,6,21
174,10.40,16.80,5.30,28.90,30.11,6,22
175,10.37,17.01,4.70,28.40,24.12,6,23
176,10.30,17.49,5.70,28.00,30.54,6,24
177,10.69,17.58,6.00,30.00,21.70,6,25
178,10.95,19.23,4.30,32.70,36.72,6,26
179,11.11,18.29,6.20,28.10,28.96,6,27
180,11.15,17.18,7.20,26.30,28.46,6,28
181,10.99,16.64,6.70,28.30,38.44,6,29
182,11.52,17.70,6.40,30.00,14.44,6,30
183,11.49,18.23,5.20,32.70,35.56,7,1
184,11.39,17.98,6.10,30.60,22.02,7,2
185,11.89,19.65,6.30,31.20,26.53,7,3
186,12.26,19.27,7.20,31.80,23.20,7,4
187,12.67,19.00,7.80,28.60,26.87,7,5
188,12.67,18.87,6.60,33.00,24.54,7,6
189,12.90,19.75,7.40,32.10,33.17,7,7
190,13.01,19.14,6.60,33.10,36.73,7,8
191,12.99,19.99,5.80,32.10,26.33,7,9
192,13.06,19.76,4.30,31.40,41.30,7,10
193,13.61,20.28,8.30,35.20,46.93,7,11
