MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-6.805263157894737,8.478947368421052,-19.8,12.700000000000001,88.77368421052631
2,-6.231578947368421,9.010526315789475,-23.0,16.1,71.325
3,-5.252631578947367,11.421052631578949,-18.6,22.0,62.41052631578947
4,-3.28421052631579,14.689473684210528,-11.200000000000001,21.900000000000002,48.88947368421052
5,-1.0315789473684212,19.010526315789473,-6.1000000000000005,26.200000000000003,62.452631578947376
6,2.7249999999999996,20.870000000000005,-1.9000000000000001,30.0,56.919999999999995
7,5.11,21.880000000000003,-0.1,29.0,76.64000000000001
8,4.0600000000000005,20.210000000000004,-2.4000000000000004,26.1,78.25500000000002
9,1.9600000000000002,19.35,-5.0,27.5,66.47
10,-0.5399999999999999,14.315000000000001,-7.800000000000001,19.0,101.09473684210528
11,-4.42,11.044999999999998,-14.3,17.7,106.32105263157895
12,-7.334999999999998,9.455000000000004,-20.400000000000002,14.100000000000001,106.02105263157897
