DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-0.49,7.32,-17.30,18.40,9.46,1,1
2,0.04,6.87,-19.40,19.00,11.46,1,2
3,-0.24,7.34,-12.20,16.90,7.02,1,3
4,-0.06,7.86,-14.40,17.10,4.80,1,4
5,0.42,7.45,-23.10,18.80,12.32,1,5
6,0.34,7.49,-16.60,17.70,18.36,1,6
7,0.06,7.14,-14.40,17.00,4.96,1,7
8,0.12,7.89,-13.00,16.40,8.00,1,8
9,1.19,8.43,-18.50,17.80,5.68,1,9
10,0.64,7.86,-10.40,19.90,10.70,1,10
11,0.68,7.67,-11.60,15.80,5.05,1,11
12,-0.26,7.30,-15.40,15.90,6.41,1,12
13,-0.31,7.98,-14.10,17.70,7.62,1,13
14,0.50,7.60,-11.90,15.10,10.48,1,14
15,0.21,7.56,-18.40,18.10,3.80,1,15
16,-0.18,7.88,-22.90,16.60,6.21,1,16
17,0.10,7.88,-21.20,16.10,9.11,1,17
18,-0.37,7.51,-9.80,15.70,10.48,1,18
19,0.41,7.80,-8.00,16.40,10.98,1,19
20,-0.08,7.82,-10.20,15.00,8.62,1,20
21,0.63,7.93,-6.90,14.60,4.43,1,21
22,0.64,7.85,-9.30,15.80,11.29,1,22
23,0.47,8.27,-11.20,15.30,11.16,1,23
24,0.24,8.01,-10.20,18.30,8.57,1,24
25,0.36,7.74,-14.50,16.70,6.66,1,25
26,-0.78,8.06,-12.90,18.60,10.04,1,26
27,0.37,7.51,-13.70,19.60,10.16,1,27
28,0.56,7.44,-8.00,19.60,13.20,1,28
29,0.21,7.54,-9.80,16.70,6.23,1,29
30,0.23,8.15,-10.00,22.10,11.32,1,30
31,0.17,7.82,-8.00,16.90,8.73,1,31
32,0.24,8.51,-9.80,18.10,6.11,2,1
33,0.91,8.23,-7.30,20.20,9.14,2,2
34,0.74,8.49,-10.60,19.50,12.20,2,3
35,0.22,8.95,-10.70,17.70,8.20,2,4
36,1.02,9.56,-15.80,19.20,6.34,2,5
37,0.81,9.54,-17.10,21.40,7.84,2,6
38,1.12,9.57,-15.10,19.70,5.05,2,7
39,0.68,9.59,-10.50,17.50,8.52,2,8
40,0.92,10.21,-16.30,18.50,6.61,2,9
41,0.72,9.44,-15.70,19.00,9.04,2,10
42,0.49,8.76,-10.50,19.20,9.04,2,11
43,0.25,8.89,-13.20,20.80,5.02,2,12
44,0.03,8.85,-13.50,18.50,11.84,2,13
45,0.33,9.36,-12.00,20.50,7.38,2,14
46,-0.40,9.44,-10.60,21.60,6.16,2,15
47,0.31,9.07,-9.90,23.00,11.89,2,16
48,1.34,9.17,-10.20,20.50,10.14,2,17
49,0.79,9.66,-10.60,21.90,4.07,2,18
50,0.08,9.79,-11.80,18.50,4.04,2,19
51,1.18,10.20,-12.10,23.70,4.70,2,20
52,1.00,10.02,-11.00,20.00,5.07,2,21
53,0.79,10.20,-9.30,18.60,7.46,2,22
54,1.39,10.41,-7.20,22.70,11.43,2,23
55,1.32,10.70,-7.40,23.50,7.30,2,24
56,1.39,10.08,-11.40,21.30,11.05,2,25
57,1.01,9.96,-10.50,21.10,7.59,2,26
58,0.61,10.06,-9.50,22.00,8.96,2,27
59,0.91,10.60,-13.40,22.20,6.02,2,28
60,1.69,10.40,-2.80,18.50,5.21,2,29
61,1.22,10.69,-12.50,19.10,9.09,3,1
62,1.93,11.15,-9.80,21.80,9.68,3,2
63,1.41,10.97,-6.70,20.30,10.86,3,3
64,1.27,11.43,-7.00,24.40,8.68,3,4
65,0.95,10.43,-9.70,21.00,6.59,3,5
66,0.46,10.50,-9.60,21.00,7.88,3,6
67,0.59,11.02,-10.00,22.00,8.09,3,7
68,1.73,11.89,-10.70,18.70,8.07,3,8
69,1.23,12.75,-10.00,21.70,10.73,3,9
70,1.56,13.15,-10.10,21.10,5.98,3,10
71,2.50,13.61,-9.90,25.10,7.12,3,11
72,2.91,13.13,-8.00,24.60,8.20,3,12
73,2.36,12.67,-6.50,25.80,6.88,3,13
74,2.05,12.91,-7.80,22.80,6.66,3,14
75,2.47,13.62,-8.20,23.80,7.25,3,15
76,3.55,14.01,-5.00,25.30,7.12,3,16
77,3.38,13.96,-5.30,25.00,9.05,3,17
78,3.38,13.92,-5.30,22.90,6.66,3,18
79,2.81,13.38,-9.10,23.30,6.91,3,19
80,3.36,13.96,-8.20,24.10,7.18,3,20
81,3.60,13.97,-6.60,25.20,13.14,3,21
82,3.20,14.00,-5.60,25.40,15.05,3,22
83,3.69,14.07,-5.80,24.10,19.04,3,23
84,3.72,14.43,-4.00,26.40,9.07,3,24
85,3.66,13.91,-6.90,26.60,13.09,3,25
86,4.12,13.65,-5.80,24.70,13.89,3,26
87,3.45,13.67,-6.50,24.20,7.82,3,27
88,3.51,14.12,-5.40,24.80,8.95,3,28
89,3.36,14.30,-6.90,25.30,9.57,3,29
90,3.51,14.29,-2.80,26.30,9.34,3,30
91,4.09,15.13,-6.30,26.50,14.84,3,31
92,3.92,15.02,-4.80,26.00,8.42,4,1
93,4.41,15.23,-2.20,25.60,11.44,4,2
94,4.79,13.93,-3.20,24.80,19.73,4,3
95,3.65,14.21,-4.30,24.40,14.25,4,4
96,3.67,13.83,-2.80,24.90,8.38,4,5
97,4.55,14.75,-2.20,25.10,8.47,4,6
98,4.86,14.73,-3.90,26.80,22.07,4,7
99,3.80,14.65,-7.10,24.60,10.60,4,8
100,3.85,14.81,-2.70,27.00,16.98,4,9
101,3.75,15.30,-4.00,25.30,8.69,4,10
102,3.98,14.68,-5.20,25.10,11.07,4,11
103,4.09,14.75,-4.00,23.80,11.82,4,12
104,4.13,15.04,-3.70,28.50,7.71,4,13
105,3.91,16.18,-5.10,27.70,8.84,4,14
106,3.98,15.45,-4.00,27.90,16.42,4,15
107,4.42,15.62,-4.30,25.00,15.89,4,16
108,4.23,15.54,-4.70,28.20,13.18,4,17
109,4.83,15.83,-3.30,25.80,10.29,4,18
110,3.99,15.98,-5.00,27.60,9.71,4,19
111,4.78,16.24,-2.00,27.00,15.29,4,20
112,5.17,17.07,-3.70,28.00,13.84,4,21
113,4.87,18.28,-4.70,26.40,8.33,4,22
114,6.32,17.42,-2.20,27.20,15.53,4,23
115,5.81,17.65,-3.80,28.80,23.89,4,24
116,6.58,17.19,-2.60,28.60,31.38,4,25
117,6.11,16.35,-1.10,27.90,39.53,4,26
118,6.01,16.51,-3.20,26.80,20.27,4,27
119,5.97,16.18,-1.20,28.40,15.18,4,28
120,5.72,16.52,-1.80,28.10,33.69,4,29
121,6.33,17.10,-4.90,29.60,19.27,4,30
122,6.37,17.68,-3.60,28.90,23.56,5,1
123,6.77,17.89,-0.70,27.30,27.93,5,2
124,6.97,17.79,0.20,28.40,23.69,5,3
125,7.47,18.01,0.90,29.30,35.84,5,4
126,7.29,18.17,0.00,27.10,18.76,5,5
127,7.23,18.17,-1.30,28.60,25.82,5,6
128,7.61,18.83,-2.30,28.50,19.16,5,7
129,8.03,18.93,-0.80,28.60,25.93,5,8
130,8.68,19.41,-0.80,27.50,23.07,5,9
131,8.56,19.74,1.60,30.80,25.42,5,10
132,8.88,19.71,0.40,32.70,27.60,5,11
133,8.47,19.05,1.40,32.70,21.87,5,12
134,8.45,18.78,0.00,32.70,34.82,5,13
135,8.28,18.52,0.30,31.60,26.85,5,14
136,8.05,19.76,-1.00,31.10,19.55,5,15
137,8.00,20.21,1.40,30.00,28.91,5,16
138,8.59,20.11,0.00,30.10,24.16,5,17
139,8.59,20.07,-0.20,31.30,30.00,5,18
140,8.60,20.11,1.20,31.50,21.45,5,19
141,9.34,20.51,0.30,32.60,23.73,5,20
142,9.35,20.59,1.90,30.30,30.51,5,21
143,9.08,20.35,2.60,32.00,25.25,5,22
144,9.08,20.46,-1.20,30.00,21.25,5,23
145,8.85,21.01,2.00,31.50,14.80,5,24
146,9.14,21.55,2.10,31.30,22.75,5,25
147,10.41,22.00,2.30,31.50,21.29,5,26
148,10.37,20.58,2.00,31.80,21.69,5,27
149,9.69,21.41,2.40,32.00,20.87,5,28
150,9.76,21.53,3.90,31.30,14.65,5,29
151,10.42,21.88,3.80,31.00,25.69,5,30
152,10.45,21.41,3.50,30.50,35.75,5,31
153,10.94,22.16,6.50,32.40,31.18,6,1
154,11.29,22.32,1.00,34.30,20.42,6,2
155,10.95,22.31,1.70,30.60,43.18,6,3
156,11.00,22.17,2.70,34.60,39.45,6,4
157,11.17,22.42,2.50,34.20,28.91,6,5
158,11.67,22.09,3.00,31.10,13.35,6,6
159,11.31,22.78,4.40,33.70,20.11,6,7
160,11.17,22.75,4.30,32.40,26.73,6,8
161,11.21,23.19,3.70,36.80,19.51,6,9
162,11.81,22.99,4.60,34.30,35.95,6,10
163,11.53,22.52,4.60,32.40,29.13,6,11
164,11.33,23.23,4.70,34.60,19.33,6,12
165,12.06,23.21,5.60,32.20,18.16,6,13
166,11.72,23.41,4.50,33.40,28.58,6,14
167,12.17,23.63,7.00,34.60,22.36,6,15
168,11.83,23.34,5.40,33.80,15.47,6,16
169,11.60,23.89,3.20,36.10,18.40,6,17
170,12.45,24.46,6.40,38.40,10.04,6,18
171,12.55,24.63,4.90,36.00,20.84,6,19
172,12.48,24.24,4.00,35.50,19.62,6,20
173,12.85,24.71,5.60,35.10,23.53,6,21
174,13.16,24.45,4.40,37.10,19.51,6,22
175,12.71,23.84,5.20,34.00,17.53,6,23
176,12.45,24.38,4.60,35.00,27.20,6,24
177,12.62,24.82,5.20,35.20,17.58,6,25
178,13.43,25.79,4.50,40.90,49.69,6,26
179,13.71,25.00,5.60,39.30,49.55,6,27
180,13.66,25.24,6.70,38.20,20.96,6,28
181,13.28,24.63,6.40,39.10,20.07,6,29
182,13.22,25.21,3.60,36.20,9.47,6,30
183,13.41,25.53,5.70,38.70,22.25,7,1
184,13.61,25.52,4.50,36.80,22.15,7,2
185,13.96,25.69,5.60,39.80,20.82,7,3
186,13.49,25.63,4.70,35.60,35.44,7,4
187,13.85,25.63,4.60,37.10,34.55,7,5
188,14.01,25.14,6.20,34.40,20.16,7,6
189,13.20,25.21,6.10,37.50,18.95,7,7
190,13.45,25.81,7.30,33.70,9.09,7,8
191,13.79,26.26,6.90,34.70,21.69,7,9
192,13.51,25.54,8.10,35.90,14.24,7,10
193,14.07,26.26,7.70,37.10,12.04,7,11
194,13.63,26.06,6.80,32.90,14.42,7,12
195,13.57,26.41,6.30,35.40,23.58,7,13
196,14.25,26.15,6.30,36.00,19.35,7,14
197,13.47,25.94,5.60,35.10,5.07,7,15
198,13.71,26.68,6.80,39.10,9.64,7,16
199,14.00,26.64,4.70,38.00,8.20,7,17
200,13.83,26.73,5.20,36.20,10.53,7,18
201,14.03,27.20,7.80,38.20,23.16,7,19
202,14.25,27.21,5.90,37.30,18.93,7,20
203,14.17,26.35,6.40,37.50,20.93,7,21
204,13.64,27.15,4.40,37.80,5.53,7,22
205,14.17,27.70,6.70,39.20,33.40,7,23
206,14.40,27.03,5.20,40.00,13.73,7,24
207,14.27,26.74,7.40,39.10,16.80,7,25
208,14.20,27.27,5.30,36.50,14.18,7,26
209,14.81,27.40,6.90,37.20,23.42,7,27
210,14.36,27.33,8.20,36.80,19.49,7,28
211,14.53,27.49,8.00,35.30,10.13,7,29
212,14.55,27.43,5.90,36.40,16.24,7,30
213,14.45,27.01,7.10,40.70,17.95,7,31
214,14.24,27.30,7.90,34.70,21.91,8,1
215,14.67,27.67,3.40,36.30,20.69,8,2
216,14.69,27.42,7.50,36.40,15.84,8,3
217,14.45,26.81,5.50,38.40,15.11,8,4
218,13.80,27.48,6.40,38.00,9.31,8,5
219,14.46,27.55,3.90,38.10,42.85,8,6
220,14.21,27.04,7.20,37.50,29.13,8,7
221,14.41,26.47,6.40,37.60,17.96,8,8
222,13.86,25.80,6.40,37.20,22.11,8,9
223,14.15,26.10,6.90,39.50,13.73,8,10
224,13.79,26.05,5.80,38.50,21.76,8,11
225,14.38,27.39,7.20,39.20,11.58,8,12
226,14.17,27.15,7.30,37.60,14.09,8,13
227,14.26,27.68,7.30,36.00,23.67,8,14
228,14.96,26.68,8.30,35.00,36.78,8,15
229,14.35,26.84,5.70,39.50,18.55,8,16
230,14.27,26.29,9.20,32.80,21.71,8,17
231,14.00,27.13,5.20,38.90,14.51,8,18
232,14.44,26.80,8.40,39.10,21.25,8,19
233,14.02,26.41,7.10,36.90,27.53,8,20
234,13.39,26.49,5.10,37.20,12.40,8,21
235,13.66,26.35,5.70,38.10,8.35,8,22
236,13.97,25.69,6.60,36.60,33.11,8,23
237,13.54,25.45,2.40,40.40,15.38,8,24
238,12.93,25.63,5.10,37.20,32.93,8,25
239,13.70,25.35,6.70,36.60,28.53,8,26
240,13.34,25.05,6.60,36.20,4.33,8,27
241,12.61,24.35,3.00,34.50,29.64,8,28
242,11.89,24.33,3.40,35.90,25.93,8,29
243,12.13,24.09,3.60,34.00,34.31,8,30
