DAY,TMIN_P10,TMAX_P90,PRCP_SUM,MONTH,DAY_OF_MONTH
1,0.7085714285714287,6.497142857142856,3.4771428571428573,1,1
2,0.8171428571428571,6.165714285714286,2.1942857142857144,1,2
3,0.5514285714285715,6.688571428571429,2.1742857142857144,1,3
4,0.39142857142857124,7.240000000000001,2.08,1,4
5,1.128571428571429,6.965714285714284,1.8371428571428574,1,5
6,1.9342857142857144,6.382857142857143,1.825714285714286,1,6
7,0.36571428571428566,6.50857142857143,2.602857142857143,1,7
8,1.2600000000000002,6.865714285714287,3.708571428571429,1,8
9,1.397142857142857,6.92857142857143,2.6971428571428575,1,9
10,1.4200000000000002,6.314285714285714,2.297142857142857,1,10
11,1.5514285714285714,6.494285714285715,1.5085714285714287,1,11
12,0.9485714285714286,7.045714285714286,2.568571428571429,1,12
13,0.42,6.937142857142858,2.605714285714286,1,13
14,0.8485714285714289,6.588571428571427,2.0085714285714285,1,14
15,1.6857142857142862,6.437142857142858,1.582857142857143,1,15
16,1.8171428571428576,5.977142857142859,1.802857142857143,1,16
17,1.0657142857142858,6.042857142857144,1.4114285714285717,1,17
18,0.41714285714285715,6.597142857142857,2.02,1,18
19,1.265714285714286,6.834285714285714,2.7685714285714296,1,19
20,1.4085714285714286,6.9885714285714275,2.2200000000000006,1,20
21,1.7857142857142858,6.845714285714284,2.6971428571428575,1,21
22,1.84,7.12,2.1057142857142868,1,22
23,1.7400000000000004,7.460000000000001,2.982857142857143,1,23
24,1.9171428571428575,7.357142857142857,1.2742857142857142,1,24
25,1.3571428571428574,6.725714285714286,2.48,1,25
26,1.0000000000000002,6.757142857142858,2.0714285714285716,1,26
27,0.702857142857143,6.334285714285713,4.1171428571428565,1,27
28,0.40285714285714297,6.597142857142858,2.12,1,28
29,1.0457142857142856,6.022857142857143,1.9685714285714286,1,29
30,1.565714285714286,5.922857142857144,2.3485714285714288,1,30
31,1.0285714285714285,7.057142857142858,1.9942857142857142,1,31
32,1.0794117647058825,7.223529411764706,2.8852941176470592,2,1
33,0.9028571428571428,7.554285714285713,2.2685714285714287,2,2
34,1.4685714285714286,7.58,2.242857142857143,2,3
35,1.7857142857142865,7.8571428571428585,1.6971428571428575,2,4
36,1.825714285714286,7.542857142857143,1.9371428571428575,2,5
37,2.2342857142857144,7.359999999999999,2.257142857142857,2,6
38,2.145714285714286,7.1171428571428565,2.4771428571428578,2,7
39,1.7542857142857144,6.90857142857143,1.8685714285714292,2,8
40,0.9057142857142859,6.908571428571429,2.0342857142857143,2,9
41,0.9800000000000001,7.197142857142857,2.757142857142857,2,10
42,0.9742857142857143,6.928571428571429,2.2628571428571433,2,11
43,1.3914285714285715,6.78,1.5228571428571434,2,12
44,0.562857142857143,6.36857142857143,0.7114285714285716,2,13
45,-1.0542857142857145,6.422857142857143,1.5085714285714287,2,14
46,-1.017142857142857,6.074285714285716,1.337142857142857,2,15
47,-0.582857142857143,6.808571428571429,0.9171428571428574,2,16
48,-0.5571428571428572,6.471428571428572,1.602857142857143,2,17
49,0.31428571428571417,7.008571428571428,0.8228571428571431,2,18
50,0.8371428571428574,6.7028571428571455,0.9628571428571427,2,19
51,0.6285714285714284,7.525714285714287,0.88,2,20
52,0.7457142857142858,7.69714285714286,2.105714285714285,2,21
53,1.0000000000000002,7.700000000000002,1.8457142857142863,2,22
54,1.1657142857142857,7.62,1.508571428571429,2,23
55,1.4342857142857146,7.268571428571429,2.257142857142857,2,24
56,-0.0828571428571429,7.837142857142855,2.1028571428571436,2,25
57,0.9971428571428573,7.885714285714284,1.34,2,26
58,0.8571428571428571,7.897142857142858,2.1857142857142855,2,27
59,1.3085714285714287,8.459999999999999,2.1342857142857143,2,28
60,1.4542857142857144,8.565714285714288,2.1342857142857143,3,1
61,1.1314285714285715,8.222857142857142,2.202941176470588,3,2
62,1.3800000000000003,8.365714285714285,2.3457142857142865,3,3
63,1.2200000000000002,8.974285714285713,1.428571428571429,3,4
64,1.197142857142857,8.840000000000002,1.3571428571428574,3,5
65,1.5514285714285716,9.38,3.1942857142857135,3,6
66,2.737142857142857,9.228571428571428,2.2142857142857144,3,7
67,2.8942857142857146,8.96857142857143,1.4314285714285717,3,8
68,2.234285714285715,10.099999999999996,1.5799999999999998,3,9
69,1.9742857142857144,9.665714285714287,1.9200000000000002,3,10
70,3.248571428571428,9.262857142857143,1.3114285714285714,3,11
71,2.1742857142857144,9.02,1.9685714285714286,3,12
72,2.517142857142857,9.07714285714286,1.9228571428571428,3,13
73,2.6428571428571423,9.568571428571431,2.7257142857142864,3,14
74,2.7200000000000006,9.317142857142859,1.54,3,15
75,2.8085714285714287,10.440000000000001,2.1114285714285717,3,16
76,3.3057142857142856,9.985714285714286,1.4057142857142857,3,17
77,3.0,9.700000000000001,1.662857142857143,3,18
78,2.7428571428571433,9.674285714285716,2.1714285714285713,3,19
79,2.1114285714285717,9.714285714285714,1.9142857142857146,3,20
80,2.611428571428571,10.38,2.708571428571429,3,21
81,2.262857142857143,10.725714285714284,1.5171428571428573,3,22
82,1.7828571428571431,10.034285714285714,1.9171428571428575,3,23
83,3.0942857142857134,10.514285714285714,2.5971428571428574,3,24
84,2.988571428571429,10.185714285714285,1.6828571428571435,3,25
85,2.2942857142857145,10.314285714285717,1.7428571428571433,3,26
86,2.3685714285714288,10.362857142857147,1.217142857142857,3,27
87,2.3914285714285715,10.880000000000004,1.4514285714285717,3,28
88,2.6799999999999997,11.477142857142859,1.3314285714285716,3,29
89,3.0400000000000005,11.494285714285715,0.6857142857142857,3,30
90,2.0628571428571427,11.559999999999999,2.2914285714285714,3,31
91,3.8799999999999994,11.677142857142856,2.9941176470588236,4,1
92,3.797142857142857,10.79714285714286,2.0235294117647062,4,2
93,2.6085714285714285,11.048571428571426,2.282352941176471,4,3
94,2.82,11.102857142857143,2.926470588235294,4,4
95,2.648571428571428,11.368571428571428,1.7411764705882353,4,5
96,3.188571428571429,10.751428571428571,1.552941176470588,4,6
97,2.762857142857144,10.651428571428571,2.8529411764705883,4,7
98,2.5885714285714285,11.705714285714285,1.3617647058823525,4,8
99,2.3628571428571425,11.802857142857144,2.1264705882352946,4,9
100,2.471428571428571,11.922857142857145,2.3558823529411765,4,10
101,3.2285714285714278,12.094285714285716,1.9794117647058822,4,11
102,3.245714285714285,11.605714285714283,1.4941176470588236,4,12
103,3.311428571428572,12.697142857142856,1.6058823529411765,4,13
104,2.6085714285714285,13.431428571428574,1.3676470588235297,4,14
