MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-7.9,9.200000000000001,-17.1,9.700000000000001,30.500000000000007
2,-2.7,10.8,-15.0,15.0,35.70000000000001
3,-10.8,13.600000000000001,-12.100000000000001,16.6,68.69999999999999
4,-8.5,17.400000000000002,-11.600000000000001,22.3,50.800000000000004
5,-0.7000000000000001,27.450000000000003,-1.4000000000000001,29.6,15.650000000000002
6,0.0,30.3,0.0,33.300000000000004,23.650000000000002
7,0.0,30.5,0.0,36.300000000000004,54.7
8,0.0,31.0,0.0,37.7,132.4
9,-0.8,21.700000000000003,-3.9000000000000004,23.6,41.199999999999996
10,-5.7,16.1,-9.1,17.6,55.9
11,-1.3,11.0,-14.700000000000001,15.700000000000001,57.19999999999999
12,-4.800000000000001,9.7,-11.4,12.5,49.89999999999999
