MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.1,8.675,-11.4,11.4,28.35
2,-5.225,9.125,-12.700000000000001,13.0,13.575000000000001
3,-5.4,14.675,-12.0,22.0,31.799999999999997
4,-3.0,17.0,-6.5,24.0,40.275
5,-0.7200000000000001,24.78,-6.300000000000001,29.400000000000002,31.340000000000003
6,2.78,29.02,-1.4000000000000001,32.800000000000004,50.38000000000001
7,6.0,27.433333333333334,0.0,33.1,62.53333333333333
8,2.5,30.549999999999997,0.0,38.400000000000006,31.625
9,1.5999999999999999,25.03333333333333,-3.3000000000000003,33.0,24.76666666666667
10,-2.8333333333333335,15.4,-8.9,21.0,66.83333333333333
11,-2.875,11.825000000000001,-14.3,16.7,42.400000000000006
12,-4.9,10.125,-15.0,16.0,50.574999999999996
