MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-10.726923076923079,6.711538461538462,-19.5,13.8,3.1115384615384616
2,-9.069230769230765,11.107692307692307,-17.1,22.0,4.3730769230769235
3,-3.0576923076923075,18.24230769230769,-16.8,26.400000000000002,8.338461538461539
4,3.996153846153846,26.561538461538458,-2.4000000000000004,33.9,19.642307692307693
5,10.446153846153846,32.31923076923077,4.800000000000001,37.9,38.21538461538462
6,16.4,34.911538461538456,9.8,40.300000000000004,83.88461538461537
7,19.903846153846157,34.5923076923077,14.9,40.5,217.60000000000005
8,18.83076923076923,33.207692307692305,13.4,37.7,142.72692307692307
9,12.11538461538462,30.065384615384623,4.7,34.1,48.13461538461539
10,4.296153846153846,25.234615384615378,-2.0,30.700000000000003,22.98846153846154
11,-3.6961538461538455,17.18846153846154,-11.5,23.700000000000003,12.573076923076924
12,-8.907692307692308,8.7,-17.900000000000002,17.400000000000002,4.230769230769231
