DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-9.36,1.21,-17.70,7.50,25.40,1,1
2,-9.19,1.49,-15.50,7.90,26.12,1,2
3,-11.15,1.86,-23.10,9.00,8.64,1,3
4,-10.89,1.16,-23.00,9.70,28.00,1,4
5,-11.17,0.72,-25.60,6.30,82.00,1,5
6,-10.96,1.31,-24.80,9.40,7.57,1,6
7,-10.07,1.18,-20.00,10.00,23.32,1,7
8,-9.93,1.68,-21.90,11.00,43.33,1,8
9,-11.50,1.44,-21.60,13.00,6.11,1,9
10,-11.03,1.13,-20.60,11.00,12.08,1,10
11,-11.25,0.32,-20.00,8.00,9.88,1,11
12,-12.14,1.12,-21.90,6.00,5.48,1,12
13,-11.57,-0.04,-19.50,9.10,32.33,1,13
14,-11.89,0.65,-21.30,8.40,3.11,1,14
15,-11.37,1.34,-24.50,8.90,10.82,1,15
16,-11.93,1.03,-24.30,7.10,23.17,1,16
17,-10.11,1.56,-22.10,7.00,5.38,1,17
18,-11.10,1.34,-19.00,7.00,4.63,1,18
19,-10.07,1.26,-16.80,8.10,13.89,1,19
20,-11.09,1.64,-20.00,7.20,21.00,1,20
21,-11.34,1.72,-19.00,7.00,16.94,1,21
22,-10.38,1.00,-19.00,9.00,10.72,1,22
23,-11.46,1.33,-21.00,9.70,10.95,1,23
24,-11.26,1.61,-22.00,12.00,12.69,1,24
25,-11.06,1.42,-21.40,7.80,5.33,1,25
26,-12.09,1.64,-21.60,12.00,7.00,1,26
27,-12.37,2.08,-20.40,11.00,16.06,1,27
28,-10.76,1.83,-20.00,8.60,4.75,1,28
29,-10.33,1.82,-19.20,7.00,6.22,1,29
30,-11.51,2.07,-22.60,10.10,9.15,1,30
31,-11.02,1.88,-20.00,9.40,9.69,1,31
32,-10.05,2.14,-17.00,10.00,44.31,2,1
33,-12.04,2.64,-23.10,9.00,6.91,2,2
34,-11.77,2.49,-23.20,11.50,9.33,2,3
35,-10.41,2.83,-19.40,11.70,17.21,2,4
36,-10.43,3.53,-18.00,11.90,1.76,2,5
37,-9.54,4.05,-17.80,15.20,7.77,2,6
38,-10.31,2.76,-21.70,13.60,15.64,2,7
39,-11.16,2.52,-20.60,9.50,6.53,2,8
40,-10.17,2.98,-19.10,11.00,13.69,2,9
41,-9.23,3.56,-18.40,9.70,19.61,2,10
