PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-8.50,-2.20,-8.90,0.70,-164.70,1.80,9.60,-1.40,12.00,170.30,0.00,0.00,0,2,2,31,31,31
1970-02-01,1970,2,-2.20,1.20,-4.30,5.10,-11.50,3.40,15.40,2.60,17.60,276.50,0.00,10.00,0,75,143,28,28,28
1970-03-01,1970,3,-1.40,5.50,-2.30,9.40,56.50,5.20,15.80,2.20,20.50,340.30,0.00,6.00,0,58,134,31,31,31
1970-04-01,1970,4,2.70,11.70,-1.20,16.20,223.40,14.50,25.90,13.40,30.80,599.60,0.00,55.00,0,285,639,30,30,30
1970-05-01,1970,5,10.50,16.40,8.20,17.00,429.50,20.20,32.00,16.90,33.70,799.30,0.00,57.00,0,525,968,31,31,31
1970-06-01,1970,6,13.40,21.20,11.60,23.00,519.90,22.40,35.50,18.10,37.00,903.70,0.00,8.00,0,459,728,30,30,30
1970-07-01,1970,7,19.50,24.40,18.70,25.60,690.30,30.70,36.70,26.70,37.70,1029.10,0.00,61.00,0,450,956,31,31,31
1970-08-01,1970,8,17.60,24.40,16.00,25.30,664.80,27.80,35.40,21.40,38.40,992.80,0.00,52.00,0,511,1002,31,31,31
1970-09-01,1970,9,11.60,19.00,5.40,21.60,444.70,17.50,31.60,16.60,32.90,720.20,0.00,150.00,0,241,1287,30,30,30
1970-10-01,1970,10,3.50,13.00,0.60,15.20,266.80,11.90,24.70,9.90,26.80,607.30,0.00,56.00,0,255,551,31,31,31
1970-11-01,1970,11,-3.10,4.60,-5.50,9.60,45.10,4.30,20.10,-1.50,21.60,379.70,0.00,3.00,0,158,209,30,30,30
1970-12-01,1970,12,-4.30,-0.80,-6.60,0.70,-75.40,1.70,10.30,0.40,14.10,183.20,0.00,0.00,0,13,14,31,31,31
1971-01-01,1971,1,-7.10,-1.80,-9.10,-0.60,-136.60,1.10,8.10,-0.10,12.70,159.60,0.00,2.00,0,47,74,31,31,31
1971-02-01,1971,2,-7.80,2.30,-8.90,3.40,-72.70,2.30,9.00,0.60,17.10,166.40,0.00,18.00,0,41,128,28,28,28
